Year,State,NatIon_ID,State_ID,Region_ID,Division_ID,Personnel Type,"Teachers
(Highly Qualified) /
Paraprofessionals
(Qualified)","Teachers
(Not Highly Qualified) /
Paraprofessionals
(Not Qualified)","Teachers /
Paraprofessionals
Total",Fully Certified ,Not Fully Certified,Fully Certified/Not Fully Certified Total
2006,Missouri                                     ,,29,2,4,Orientation and Mobility Specialists                                             ,          N/V,          N/V,          N/V,5,2,7
2006,Montana                                      ,,30,4,8,Special Education Teachers for Ages 3-5                                          ,93,2,95,          N/V,          N/V,          N/V
2006,Montana                                      ,,30,4,8,Special Education Teachers for Ages 6-21                                         ,808,18,826,          N/V,          N/V,          N/V
2006,Montana                                      ,,30,4,8,Total Special Education Teachers                                                 ,901,20,920,          N/V,          N/V,          N/V
2006,Montana                                      ,,30,4,8,Special Education Paraprofessionals for Ages 3-5                                 ,122,0,122,          N/V,          N/V,          N/V
2006,Montana                                      ,,30,4,8,Special Education Paraprofessionals for Ages 6-21                                ,"1,064.00",0,"1,064.00",          N/V,          N/V,          N/V
2006,Montana                                      ,,30,4,8,Total Special Education Paraprofessionals                                        ,"1,186.00",0,"1,186.00",          N/V,          N/V,          N/V
2006,Montana                                      ,,30,4,8,Audiologists                                                                     ,          N/V,          N/V,          N/V,4,0,4
2006,Montana                                      ,,30,4,8,Speech-Language Pathologists                                                     ,          N/V,          N/V,          N/V,168,4,172
2006,Montana                                      ,,30,4,8,Interpreters                                                                     ,          N/V,          N/V,          N/V,38,0,38
2006,Montana                                      ,,30,4,8,Psychologists                                                                    ,          N/V,          N/V,          N/V,76,0,76
2006,Montana                                      ,,30,4,8,Occupational Therapists                                                          ,          N/V,          N/V,          N/V,30,0,30
2006,Montana                                      ,,30,4,8,Physical Therapists                                                              ,          N/V,          N/V,          N/V,18,0,19
2006,Montana                                      ,,30,4,8,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,          N/V,          N/V,          N/V,9,0,9
2006,Montana                                      ,,30,4,8,Social Workers                                                                   ,          N/V,          N/V,          N/V,29,5,34
2006,Montana                                      ,,30,4,8,Medical/Nursing Service Staff                                                    ,          N/V,          N/V,          N/V,28,1,29
2006,Montana                                      ,,30,4,8,Counselors and Rehabilitation Counselors                                         ,          N/V,          N/V,          N/V,4,1,4
2006,Montana                                      ,,30,4,8,Orientation and Mobility Specialists                                             ,          N/V,          N/V,          N/V,0,0,0
2006,Nebraska                                     ,,31,2,4,Special Education Teachers for Ages 3-5                                          ,193,26,219,          N/V,          N/V,          N/V
2006,Nebraska                                     ,,31,2,4,Special Education Teachers for Ages 6-21                                         ,"2,206.00",114,"2,320.00",          N/V,          N/V,          N/V
2006,Nebraska                                     ,,31,2,4,Total Special Education Teachers                                                 ,"2,399.00",140,"2,539.00",          N/V,          N/V,          N/V
2006,Nebraska                                     ,,31,2,4,Special Education Paraprofessionals for Ages 3-5                                 ,200,0,200,          N/V,          N/V,          N/V
2006,Nebraska                                     ,,31,2,4,Special Education Paraprofessionals for Ages 6-21                                ,"3,174.00",0,"3,174.00",          N/V,          N/V,          N/V
2006,Nebraska                                     ,,31,2,4,Total Special Education Paraprofessionals                                        ,"3,374.00",0,"3,374.00",          N/V,          N/V,          N/V
2006,Nebraska                                     ,,31,2,4,Audiologists                                                                     ,          N/V,          N/V,          N/V,7,0,7
2006,Nebraska                                     ,,31,2,4,Speech-Language Pathologists                                                     ,          N/V,          N/V,          N/V,557,1,557
2006,Nebraska                                     ,,31,2,4,Interpreters                                                                     ,          N/V,          N/V,          N/V,67,2,69
2006,Nebraska                                     ,,31,2,4,Psychologists                                                                    ,          N/V,          N/V,          N/V,201,2,203
2006,Nebraska                                     ,,31,2,4,Occupational Therapists                                                          ,          N/V,          N/V,          N/V,35,1,36
2006,Nebraska                                     ,,31,2,4,Physical Therapists                                                              ,          N/V,          N/V,          N/V,15,0,15
2006,Nebraska                                     ,,31,2,4,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,          N/V,          N/V,          N/V,          N/V,          N/V,          N/V
2006,Nebraska                                     ,,31,2,4,Social Workers                                                                   ,          N/V,          N/V,          N/V,45,5,50
2006,Nebraska                                     ,,31,2,4,Medical/Nursing Service Staff                                                    ,          N/V,          N/V,          N/V,196,3,198
2006,Nebraska                                     ,,31,2,4,Counselors and Rehabilitation Counselors                                         ,          N/V,          N/V,          N/V,802,1,803
2006,Nebraska                                     ,,31,2,4,Orientation and Mobility Specialists                                             ,          N/V,          N/V,          N/V,          N/V,          N/V,          N/V
2006,Nevada                                       ,,32,4,8,Special Education Teachers for Ages 3-5                                          ,262,114,376,          N/V,          N/V,          N/V
2006,Nevada                                       ,,32,4,8,Special Education Teachers for Ages 6-21                                         ,"2,207.00",379,"2,586.00",          N/V,          N/V,          N/V
2006,Nevada                                       ,,32,4,8,Total Special Education Teachers                                                 ,"2,469.00",493,"2,961.00",          N/V,          N/V,          N/V
2006,Nevada                                       ,,32,4,8,Special Education Paraprofessionals for Ages 3-5                                 ,125,202,327,          N/V,          N/V,          N/V
2006,Nevada                                       ,,32,4,8,Special Education Paraprofessionals for Ages 6-21                                ,540,"1,257.00","1,796.00",          N/V,          N/V,          N/V
2006,Nevada                                       ,,32,4,8,Total Special Education Paraprofessionals                                        ,664,"1,459.00","2,123.00",          N/V,          N/V,          N/V
2006,Nevada                                       ,,32,4,8,Audiologists                                                                     ,          N/V,          N/V,          N/V,6,0,6
2006,Nevada                                       ,,32,4,8,Speech-Language Pathologists                                                     ,          N/V,          N/V,          N/V,401,0,401
2006,Nevada                                       ,,32,4,8,Interpreters                                                                     ,          N/V,          N/V,          N/V,28,22,50
2006,Nevada                                       ,,32,4,8,Psychologists                                                                    ,          N/V,          N/V,          N/V,235,0,235
2006,Nevada                                       ,,32,4,8,Occupational Therapists                                                          ,          N/V,          N/V,          N/V,104,0,104
2006,Nevada                                       ,,32,4,8,Physical Therapists                                                              ,          N/V,          N/V,          N/V,53,0,53
2006,Nevada                                       ,,32,4,8,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,          N/V,          N/V,          N/V,67,12,79
2006,Nevada                                       ,,32,4,8,Social Workers                                                                   ,          N/V,          N/V,          N/V,12,0,12
2006,Nevada                                       ,,32,4,8,Medical/Nursing Service Staff                                                    ,          N/V,          N/V,          N/V,332,5,337
2006,Nevada                                       ,,32,4,8,Counselors and Rehabilitation Counselors                                         ,          N/V,          N/V,          N/V,188,1,189
2006,Nevada                                       ,,32,4,8,Orientation and Mobility Specialists                                             ,          N/V,          N/V,          N/V,27,0,27
2006,New Hampshire                                ,,33,1,1,Special Education Teachers for Ages 3-5                                          ,21,0,21,          N/V,          N/V,          N/V
2006,New Hampshire                                ,,33,1,1,Special Education Teachers for Ages 6-21                                         ,"2,656.00",0,"2,656.00",          N/V,          N/V,          N/V
2006,New Hampshire                                ,,33,1,1,Total Special Education Teachers                                                 ,"2,677.00",0,"2,677.00",          N/V,          N/V,          N/V
2006,New Hampshire                                ,,33,1,1,Special Education Paraprofessionals for Ages 3-5                                 ,"1,288.00",0,"1,288.00",          N/V,          N/V,          N/V
2006,New Hampshire                                ,,33,1,1,Special Education Paraprofessionals for Ages 6-21                                ,"5,484.00",0,"5,484.00",          N/V,          N/V,          N/V
2006,New Hampshire                                ,,33,1,1,Total Special Education Paraprofessionals                                        ,"6,772.00",0,"6,772.00",          N/V,          N/V,          N/V
2006,New Hampshire                                ,,33,1,1,Audiologists                                                                     ,          N/V,          N/V,          N/V,3,0,3
2006,New Hampshire                                ,,33,1,1,Speech-Language Pathologists                                                     ,          N/V,          N/V,          N/V,360,8,368
2006,New Hampshire                                ,,33,1,1,Interpreters                                                                     ,          N/V,          N/V,          N/V,5,0,5
2006,New Hampshire                                ,,33,1,1,Psychologists                                                                    ,          N/V,          N/V,          N/V,97,0,97
2006,New Hampshire                                ,,33,1,1,Occupational Therapists                                                          ,          N/V,          N/V,          N/V,208,0,208
2006,New Hampshire                                ,,33,1,1,Physical Therapists                                                              ,          N/V,          N/V,          N/V,51,0,51
2006,New Hampshire                                ,,33,1,1,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,          N/V,          N/V,          N/V,53,6,58
2006,New Hampshire                                ,,33,1,1,Social Workers                                                                   ,          N/V,          N/V,          N/V,63,0,63
2006,New Hampshire                                ,,33,1,1,Medical/Nursing Service Staff                                                    ,          N/V,          N/V,          N/V,12,0,12
2006,New Hampshire                                ,,33,1,1,Counselors and Rehabilitation Counselors                                         ,          N/V,          N/V,          N/V,196,4,200
2006,New Hampshire                                ,,33,1,1,Orientation and Mobility Specialists                                             ,          N/V,          N/V,          N/V,20,0,20
2006,New Jersey                                   ,,34,1,2,Special Education Teachers for Ages 3-5                                          ,"1,523.00",32,"1,555.00",          N/V,          N/V,          N/V
2006,New Jersey                                   ,,34,1,2,Special Education Teachers for Ages 6-21                                         ,"18,300.00",762,"19,062.00",          N/V,          N/V,          N/V
2006,New Jersey                                   ,,34,1,2,Total Special Education Teachers                                                 ,"19,823.00",794,"20,617.00",          N/V,          N/V,          N/V
2006,New Jersey                                   ,,34,1,2,Special Education Paraprofessionals for Ages 3-5                                 ,"1,799.00",0,"1,799.00",          N/V,          N/V,          N/V
2006,New Jersey                                   ,,34,1,2,Special Education Paraprofessionals for Ages 6-21                                ,"1,476.00",168,"1,644.00",          N/V,          N/V,          N/V
2006,New Jersey                                   ,,34,1,2,Total Special Education Paraprofessionals                                        ,"3,275.00",168,"3,443.00",          N/V,          N/V,          N/V
2006,New Jersey                                   ,,34,1,2,Audiologists                                                                     ,          N/V,          N/V,          N/V,51,          N/V,51
2006,New Jersey                                   ,,34,1,2,Speech-Language Pathologists                                                     ,          N/V,          N/V,          N/V,"2,881.00",92,"2,973.00"
2006,New Jersey                                   ,,34,1,2,Interpreters                                                                     ,          N/V,          N/V,          N/V,128,9,137
2006,New Jersey                                   ,,34,1,2,Psychologists                                                                    ,          N/V,          N/V,          N/V,"1,623.00",3,"1,626.00"
2006,New Jersey                                   ,,34,1,2,Occupational Therapists                                                          ,          N/V,          N/V,          N/V,982,2,984
2006,New Jersey                                   ,,34,1,2,Physical Therapists                                                              ,          N/V,          N/V,          N/V,527,2,529
2006,New Jersey                                   ,,34,1,2,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,          N/V,          N/V,          N/V,"1,208.00",25,"1,233.00"
2006,New Jersey                                   ,,34,1,2,Social Workers                                                                   ,          N/V,          N/V,          N/V,"2,142.00",22,"2,164.00"
2006,New Jersey                                   ,,34,1,2,Medical/Nursing Service Staff                                                    ,          N/V,          N/V,          N/V,"2,133.00",90,"2,223.00"
2006,New Jersey                                   ,,34,1,2,Counselors and Rehabilitation Counselors                                         ,          N/V,          N/V,          N/V,"2,037.00",54,"2,091.00"
2006,New Jersey                                   ,,34,1,2,Orientation and Mobility Specialists                                             ,          N/V,          N/V,          N/V,40,2,42
2006,New Mexico                                   ,,35,4,8,Special Education Teachers for Ages 3-5                                          ,168,15,183,          N/V,          N/V,          N/V
2006,New Mexico                                   ,,35,4,8,Special Education Teachers for Ages 6-21                                         ,"2,107.00",326,"2,433.00",          N/V,          N/V,          N/V
2006,New Mexico                                   ,,35,4,8,Total Special Education Teachers                                                 ,"2,275.00",341,"2,616.00",          N/V,          N/V,          N/V
2006,New Mexico                                   ,,35,4,8,Special Education Paraprofessionals for Ages 3-5                                 ,7,15,22,          N/V,          N/V,          N/V
2006,New Mexico                                   ,,35,4,8,Special Education Paraprofessionals for Ages 6-21                                ,"2,786.00",122,"2,908.00",          N/V,          N/V,          N/V
2006,New Mexico                                   ,,35,4,8,Total Special Education Paraprofessionals                                        ,"2,793.00",137,"2,929.00",          N/V,          N/V,          N/V
2006,New Mexico                                   ,,35,4,8,Audiologists                                                                     ,          N/V,          N/V,          N/V,35,0,35
2006,New Mexico                                   ,,35,4,8,Speech-Language Pathologists                                                     ,          N/V,          N/V,          N/V,583,56,639
2006,New Mexico                                   ,,35,4,8,Interpreters                                                                     ,          N/V,          N/V,          N/V,63,10,73
2006,New Mexico                                   ,,35,4,8,Psychologists                                                                    ,          N/V,          N/V,          N/V,133,5,138
2006,New Mexico                                   ,,35,4,8,Occupational Therapists                                                          ,          N/V,          N/V,          N/V,228,13,241
2006,New Mexico                                   ,,35,4,8,Physical Therapists                                                              ,          N/V,          N/V,          N/V,115,5,120
2006,New Mexico                                   ,,35,4,8,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,          N/V,          N/V,          N/V,16,0,16
2006,New Mexico                                   ,,35,4,8,Social Workers                                                                   ,          N/V,          N/V,          N/V,368,17,385
2006,New Mexico                                   ,,35,4,8,Medical/Nursing Service Staff                                                    ,          N/V,          N/V,          N/V,0,0,0
2006,New Mexico                                   ,,35,4,8,Counselors and Rehabilitation Counselors                                         ,          N/V,          N/V,          N/V,27,0,27
2006,New Mexico                                   ,,35,4,8,Orientation and Mobility Specialists                                             ,          N/V,          N/V,          N/V,14,2,16
2006,New York                                     ,,36,1,2,Special Education Teachers for Ages 3-5                                          ,"3,927.00",444,"4,371.00",          N/V,          N/V,          N/V
2006,New York                                     ,,36,1,2,Special Education Teachers for Ages 6-21                                         ,"34,203.00","5,685.00","39,888.00",          N/V,          N/V,          N/V
2006,New York                                     ,,36,1,2,Total Special Education Teachers                                                 ,"38,130.00","6,129.00","44,259.00",          N/V,          N/V,          N/V
2006,New York                                     ,,36,1,2,Special Education Paraprofessionals for Ages 3-5                                 ,"2,373.00","1,559.00","3,932.00",          N/V,          N/V,          N/V
2006,New York                                     ,,36,1,2,Special Education Paraprofessionals for Ages 6-21                                ,"27,401.00","3,021.00","30,422.00",          N/V,          N/V,          N/V
2006,New York                                     ,,36,1,2,Total Special Education Paraprofessionals                                        ,"29,774.00","4,580.00","34,354.00",          N/V,          N/V,          N/V
2006,New York                                     ,,36,1,2,Audiologists                                                                     ,          N/V,          N/V,          N/V,103,3,105
2006,New York                                     ,,36,1,2,Speech-Language Pathologists                                                     ,          N/V,          N/V,          N/V,"5,732.00",168,"5,900.00"
2006,New York                                     ,,36,1,2,Interpreters                                                                     ,          N/V,          N/V,          N/V,303,27,330
2006,New York                                     ,,36,1,2,Psychologists                                                                    ,          N/V,          N/V,          N/V,"4,155.00",21,"4,176.00"
2006,New York                                     ,,36,1,2,Occupational Therapists                                                          ,          N/V,          N/V,          N/V,"3,695.00",33,"3,727.00"
2006,New York                                     ,,36,1,2,Physical Therapists                                                              ,          N/V,          N/V,          N/V,"2,035.00",18,"2,053.00"
2006,New York                                     ,,36,1,2,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,          N/V,          N/V,          N/V,"1,753.00",33,"1,787.00"
2006,New York                                     ,,36,1,2,Social Workers                                                                   ,          N/V,          N/V,          N/V,"3,676.00",35,"3,712.00"
2006,New York                                     ,,36,1,2,Medical/Nursing Service Staff                                                    ,          N/V,          N/V,          N/V,"2,486.00",15,"2,501.00"
2006,New York                                     ,,36,1,2,Counselors and Rehabilitation Counselors                                         ,          N/V,          N/V,          N/V,"1,655.00",7,"1,662.00"
2006,New York                                     ,,36,1,2,Orientation and Mobility Specialists                                             ,          N/V,          N/V,          N/V,60,2,62
2006,North Carolina                               ,,37,3,5,Special Education Teachers for Ages 3-5                                          ,830,42,872,          N/V,          N/V,          N/V
2006,North Carolina                               ,,37,3,5,Special Education Teachers for Ages 6-21                                         ,"9,860.00",403,"10,264.00",          N/V,          N/V,          N/V
2006,North Carolina                               ,,37,3,5,Total Special Education Teachers                                                 ,"10,690.00",445,"11,135.00",          N/V,          N/V,          N/V
2006,North Carolina                               ,,37,3,5,Special Education Paraprofessionals for Ages 3-5                                 ,"1,250.00",19,"1,269.00",          N/V,          N/V,          N/V
2006,North Carolina                               ,,37,3,5,Special Education Paraprofessionals for Ages 6-21                                ,"7,227.00",177,"7,404.00",          N/V,          N/V,          N/V
2006,North Carolina                               ,,37,3,5,Total Special Education Paraprofessionals                                        ,"8,477.00",196,"8,673.00",          N/V,          N/V,          N/V
2006,North Carolina                               ,,37,3,5,Audiologists                                                                     ,          N/V,          N/V,          N/V,77,0,77
2006,North Carolina                               ,,37,3,5,Speech-Language Pathologists                                                     ,          N/V,          N/V,          N/V,"1,726.00",16,"1,741.00"
2006,North Carolina                               ,,37,3,5,Interpreters                                                                     ,          N/V,          N/V,          N/V,287,39,326
2006,North Carolina                               ,,37,3,5,Psychologists                                                                    ,          N/V,          N/V,          N/V,583,8,591
2006,North Carolina                               ,,37,3,5,Occupational Therapists                                                          ,          N/V,          N/V,          N/V,403,2,405
2006,North Carolina                               ,,37,3,5,Physical Therapists                                                              ,          N/V,          N/V,          N/V,195,2,197
2006,North Carolina                               ,,37,3,5,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,          N/V,          N/V,          N/V,342,4,345
2006,North Carolina                               ,,37,3,5,Social Workers                                                                   ,          N/V,          N/V,          N/V,137,4,141
2006,North Carolina                               ,,37,3,5,Medical/Nursing Service Staff                                                    ,          N/V,          N/V,          N/V,244,2,246
2006,North Carolina                               ,,37,3,5,Counselors and Rehabilitation Counselors                                         ,          N/V,          N/V,          N/V,389,1,390
2006,North Carolina                               ,,37,3,5,Orientation and Mobility Specialists                                             ,          N/V,          N/V,          N/V,38,0,38
2006,North Dakota                                 ,,38,2,4,Special Education Teachers for Ages 3-5                                          ,74,10,84,          N/V,          N/V,          N/V
2006,North Dakota                                 ,,38,2,4,Special Education Teachers for Ages 6-21                                         ,792,32,825,          N/V,          N/V,          N/V
2006,North Dakota                                 ,,38,2,4,Total Special Education Teachers                                                 ,866,42,909,          N/V,          N/V,          N/V
2006,North Dakota                                 ,,38,2,4,Special Education Paraprofessionals for Ages 3-5                                 ,          N/V,          N/V,          N/V,          N/V,          N/V,          N/V
2006,North Dakota                                 ,,38,2,4,Special Education Paraprofessionals for Ages 6-21                                ,"1,307.00",101,"1,407.00",          N/V,          N/V,          N/V
2006,North Dakota                                 ,,38,2,4,Total Special Education Paraprofessionals                                        ,"1,307.00",101,"1,407.00",          N/V,          N/V,          N/V
2006,North Dakota                                 ,,38,2,4,Audiologists                                                                     ,          N/V,          N/V,          N/V,4,0,4
2006,North Dakota                                 ,,38,2,4,Speech-Language Pathologists                                                     ,          N/V,          N/V,          N/V,254,7,261
2006,North Dakota                                 ,,38,2,4,Interpreters                                                                     ,          N/V,          N/V,          N/V,11,2,13
2006,North Dakota                                 ,,38,2,4,Psychologists                                                                    ,          N/V,          N/V,          N/V,44,2,46
2006,North Dakota                                 ,,38,2,4,Occupational Therapists                                                          ,          N/V,          N/V,          N/V,41,1,42
2006,North Dakota                                 ,,38,2,4,Physical Therapists                                                              ,          N/V,          N/V,          N/V,18,0,18
2006,North Dakota                                 ,,38,2,4,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,          N/V,          N/V,          N/V,7,0,7
2006,North Dakota                                 ,,38,2,4,Social Workers                                                                   ,          N/V,          N/V,          N/V,40,0,40
2006,North Dakota                                 ,,38,2,4,Medical/Nursing Service Staff                                                    ,          N/V,          N/V,          N/V,          N/V,          N/V,          N/V
2006,North Dakota                                 ,,38,2,4,Counselors and Rehabilitation Counselors                                         ,          N/V,          N/V,          N/V,          N/V,          N/V,          N/V
2006,North Dakota                                 ,,38,2,4,Orientation and Mobility Specialists                                             ,          N/V,          N/V,          N/V,          N/V,          N/V,          N/V
2006,Northern Marianas                            ,,69,,,Special Education Teachers for Ages 3-5                                          ,2,2,4,          N/V,          N/V,          N/V
2006,Northern Marianas                            ,,69,,,Special Education Teachers for Ages 6-21                                         ,20,13,33,          N/V,          N/V,          N/V
2006,Northern Marianas                            ,,69,,,Total Special Education Teachers                                                 ,22,15,37,          N/V,          N/V,          N/V
2006,Northern Marianas                            ,,69,,,Special Education Paraprofessionals for Ages 3-5                                 ,6,0,6,          N/V,          N/V,          N/V
2006,Northern Marianas                            ,,69,,,Special Education Paraprofessionals for Ages 6-21                                ,105,0,105,          N/V,          N/V,          N/V
2006,Northern Marianas                            ,,69,,,Total Special Education Paraprofessionals                                        ,111,0,111,          N/V,          N/V,          N/V
2006,Northern Marianas                            ,,69,,,Audiologists                                                                     ,          N/V,          N/V,          N/V,1,0,1
2006,Northern Marianas                            ,,69,,,Speech-Language Pathologists                                                     ,          N/V,          N/V,          N/V,4,0,4
2006,Northern Marianas                            ,,69,,,Interpreters                                                                     ,          N/V,          N/V,          N/V,0,0,0
2006,Northern Marianas                            ,,69,,,Psychologists                                                                    ,          N/V,          N/V,          N/V,4,0,4
2006,Northern Marianas                            ,,69,,,Occupational Therapists                                                          ,          N/V,          N/V,          N/V,3,0,3
2006,Northern Marianas                            ,,69,,,Physical Therapists                                                              ,          N/V,          N/V,          N/V,1,0,1
2006,Northern Marianas                            ,,69,,,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,          N/V,          N/V,          N/V,1,0,1
2006,Northern Marianas                            ,,69,,,Social Workers                                                                   ,          N/V,          N/V,          N/V,0,0,0
2006,Northern Marianas                            ,,69,,,Medical/Nursing Service Staff                                                    ,          N/V,          N/V,          N/V,0,0,0
2006,Northern Marianas                            ,,69,,,Counselors and Rehabilitation Counselors                                         ,          N/V,          N/V,          N/V,1,0,1
2006,Northern Marianas                            ,,69,,,Orientation and Mobility Specialists                                             ,          N/V,          N/V,          N/V,0,0,0
2006,Ohio                                         ,,39,2,3,Special Education Teachers for Ages 3-5                                          ,"1,580.00",0,"1,580.00",          N/V,          N/V,          N/V
2006,Ohio                                         ,,39,2,3,Special Education Teachers for Ages 6-21                                         ,"18,712.00",719,"19,431.00",          N/V,          N/V,          N/V
2006,Ohio                                         ,,39,2,3,Total Special Education Teachers                                                 ,"20,291.00",719,"21,010.00",          N/V,          N/V,          N/V
2006,Ohio                                         ,,39,2,3,Special Education Paraprofessionals for Ages 3-5                                 ,437,2,439,          N/V,          N/V,          N/V
2006,Ohio                                         ,,39,2,3,Special Education Paraprofessionals for Ages 6-21                                ,"1,586.00",0,"1,586.00",          N/V,          N/V,          N/V
2006,Ohio                                         ,,39,2,3,Total Special Education Paraprofessionals                                        ,"2,023.00",2,"2,025.00",          N/V,          N/V,          N/V
2006,Ohio                                         ,,39,2,3,Audiologists                                                                     ,          N/V,          N/V,          N/V,88,5,93
2006,Ohio                                         ,,39,2,3,Speech-Language Pathologists                                                     ,          N/V,          N/V,          N/V,419,6,424
2006,Ohio                                         ,,39,2,3,Interpreters                                                                     ,          N/V,          N/V,          N/V,161,0,161
2006,Ohio                                         ,,39,2,3,Psychologists                                                                    ,          N/V,          N/V,          N/V,262,1,263
2006,Ohio                                         ,,39,2,3,Occupational Therapists                                                          ,          N/V,          N/V,          N/V,528,18,546
2006,Ohio                                         ,,39,2,3,Physical Therapists                                                              ,          N/V,          N/V,          N/V,229,1,230
2006,Ohio                                         ,,39,2,3,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,          N/V,          N/V,          N/V,93,2,96
2006,Ohio                                         ,,39,2,3,Social Workers                                                                   ,          N/V,          N/V,          N/V,3,2,5
2006,Ohio                                         ,,39,2,3,Medical/Nursing Service Staff                                                    ,          N/V,          N/V,          N/V,6,2,8
2006,Ohio                                         ,,39,2,3,Counselors and Rehabilitation Counselors                                         ,          N/V,          N/V,          N/V,23,7,30
2006,Ohio                                         ,,39,2,3,Orientation and Mobility Specialists                                             ,          N/V,          N/V,          N/V,23,1,24
2006,Oklahoma                                     ,,40,3,7,Special Education Teachers for Ages 3-5                                          ,0,0,0,          N/V,          N/V,          N/V
2006,Oklahoma                                     ,,40,3,7,Special Education Teachers for Ages 6-21                                         ,"5,967.00","1,981.00","7,948.00",          N/V,          N/V,          N/V
2006,Oklahoma                                     ,,40,3,7,Total Special Education Teachers                                                 ,"5,967.00","1,981.00","7,948.00",          N/V,          N/V,          N/V
2006,Oklahoma                                     ,,40,3,7,Special Education Paraprofessionals for Ages 3-5                                 ,407,52,460,          N/V,          N/V,          N/V
2006,Oklahoma                                     ,,40,3,7,Special Education Paraprofessionals for Ages 6-21                                ,"2,403.00",349,"2,751.00",          N/V,          N/V,          N/V
2006,Oklahoma                                     ,,40,3,7,Total Special Education Paraprofessionals                                        ,"2,810.00",401,"3,211.00",          N/V,          N/V,          N/V
2006,Oklahoma                                     ,,40,3,7,Audiologists                                                                     ,          N/V,          N/V,          N/V,5,0,5
2006,Oklahoma                                     ,,40,3,7,Speech-Language Pathologists                                                     ,          N/V,          N/V,          N/V,818,7,825
2006,Oklahoma                                     ,,40,3,7,Interpreters                                                                     ,          N/V,          N/V,          N/V,102,16,118
2006,Oklahoma                                     ,,40,3,7,Psychologists                                                                    ,          N/V,          N/V,          N/V,241,2,243
2006,Oklahoma                                     ,,40,3,7,Occupational Therapists                                                          ,          N/V,          N/V,          N/V,178,2,180
2006,Oklahoma                                     ,,40,3,7,Physical Therapists                                                              ,          N/V,          N/V,          N/V,123,2,125
2006,Oklahoma                                     ,,40,3,7,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,          N/V,          N/V,          N/V,30,0,30
2006,Oklahoma                                     ,,40,3,7,Social Workers                                                                   ,          N/V,          N/V,          N/V,25,0,25
2006,Oklahoma                                     ,,40,3,7,Medical/Nursing Service Staff                                                    ,          N/V,          N/V,          N/V,88,0,88
2006,Oklahoma                                     ,,40,3,7,Counselors and Rehabilitation Counselors                                         ,          N/V,          N/V,          N/V,93,2,95
2006,Oklahoma                                     ,,40,3,7,Orientation and Mobility Specialists                                             ,          N/V,          N/V,          N/V,10,0,10
2006,Oregon                                       ,,41,4,9,Special Education Teachers for Ages 3-5                                          ,161,9,170,          N/V,          N/V,          N/V
2006,Oregon                                       ,,41,4,9,Special Education Teachers for Ages 6-21                                         ,"3,053.00",369,"3,422.00",          N/V,          N/V,          N/V
2006,Oregon                                       ,,41,4,9,Total Special Education Teachers                                                 ,"3,214.00",378,"3,591.00",          N/V,          N/V,          N/V
2006,Oregon                                       ,,41,4,9,Special Education Paraprofessionals for Ages 3-5                                 ,339,0,339,          N/V,          N/V,          N/V
2006,Oregon                                       ,,41,4,9,Special Education Paraprofessionals for Ages 6-21                                ,"5,668.00",0,"5,668.00",          N/V,          N/V,          N/V
2006,Oregon                                       ,,41,4,9,Total Special Education Paraprofessionals                                        ,"6,007.00",0,"6,007.00",          N/V,          N/V,          N/V
2006,Oregon                                       ,,41,4,9,Audiologists                                                                     ,          N/V,          N/V,          N/V,15,1,16
2006,Oregon                                       ,,41,4,9,Speech-Language Pathologists                                                     ,          N/V,          N/V,          N/V,582,9,590
2006,Oregon                                       ,,41,4,9,Interpreters                                                                     ,          N/V,          N/V,          N/V,117,7,124
2006,Oregon                                       ,,41,4,9,Psychologists                                                                    ,          N/V,          N/V,          N/V,307,2,308
2006,Oregon                                       ,,41,4,9,Occupational Therapists                                                          ,          N/V,          N/V,          N/V,138,6,144
2006,Oregon                                       ,,41,4,9,Physical Therapists                                                              ,          N/V,          N/V,          N/V,72,4,76
2006,Oregon                                       ,,41,4,9,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,          N/V,          N/V,          N/V,55,3,58
2006,Oregon                                       ,,41,4,9,Social Workers                                                                   ,          N/V,          N/V,          N/V,30,1,31
2006,Oregon                                       ,,41,4,9,Medical/Nursing Service Staff                                                    ,          N/V,          N/V,          N/V,7,0,7
2006,Oregon                                       ,,41,4,9,Counselors and Rehabilitation Counselors                                         ,          N/V,          N/V,          N/V,213,17,230
2006,Oregon                                       ,,41,4,9,Orientation and Mobility Specialists                                             ,          N/V,          N/V,          N/V,5,0,5
2006,Pennsylvania                                 ,,42,1,2,Special Education Teachers for Ages 3-5                                          ,"1,424.00",64,"1,488.00",          N/V,          N/V,          N/V
