Year,State,NatIon_ID,State_ID,Region_ID,Division_ID,Personnel Type,"Teachers
(Highly Qualified) /
Paraprofessionals
(Qualified)","Teachers
(Not Highly Qualified) /
Paraprofessionals
(Not Qualified)","Teachers /
Paraprofessionals
Total",Fully Certified ,Not Fully Certified,Fully Certified/Not Fully Certified Total
2010,Montana                                                     ,,30,4,8,Occupational Therapists                                                          ,          N/A,          N/A,          N/A,29.98,0,29.98
2010,Montana                                                     ,,30,4,8,Physical Therapists                                                              ,          N/A,          N/A,          N/A,20.54,0,20.54
2010,Montana                                                     ,,30,4,8,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,          N/A,          N/A,          N/A,9.65,0,9.65
2010,Montana                                                     ,,30,4,8,Social Workers                                                                   ,          N/A,          N/A,          N/A,16.05,0,16.05
2010,Montana                                                     ,,30,4,8,Medical/Nursing Service Staff                                                    ,          N/A,          N/A,          N/A,30.58,0,30.58
2010,Montana                                                     ,,30,4,8,Counselors and Rehabilitation Counselors                                         ,          N/A,          N/A,          N/A,18.12,0,18.12
2010,Montana                                                     ,,30,4,8,Orientation and Mobility Specialists                                             ,          N/A,          N/A,          N/A,1.52,0,1.52
2010,Nebraska                                                    ,,31,2,4,Special Education Teachers for Ages 3-5                                          ,176.02,13.62,189.64,          N/A,          N/A,          N/A
2010,Nebraska                                                    ,,31,2,4,Special Education Teachers for Ages 6-21                                         ,2339.93,104.64,2444.57,          N/A,          N/A,          N/A
2010,Nebraska                                                    ,,31,2,4,Total Special Education Teachers                                                 ,2515.95,118.26,2634.21,          N/A,          N/A,          N/A
2010,Nebraska                                                    ,,31,2,4,Special Education Paraprofessionals for Ages 3-5                                 ,299.83,0,299.83,          N/A,          N/A,          N/A
2010,Nebraska                                                    ,,31,2,4,Special Education Paraprofessionals for Ages 6-21                                ,3602.44,0,3602.44,          N/A,          N/A,          N/A
2010,Nebraska                                                    ,,31,2,4,Total Special Education Paraprofessionals                                        ,3902.27,0,3902.27,          N/A,          N/A,          N/A
2010,Nebraska                                                    ,,31,2,4,Audiologists                                                                     ,          N/A,          N/A,          N/A,8.7,0,8.7
2010,Nebraska                                                    ,,31,2,4,Speech-Language Pathologists                                                     ,          N/A,          N/A,          N/A,566.12,0,566.12
2010,Nebraska                                                    ,,31,2,4,Interpreters                                                                     ,          N/A,          N/A,          N/A,55.83,0,55.83
2010,Nebraska                                                    ,,31,2,4,Psychologists                                                                    ,          N/A,          N/A,          N/A,235.62,0,235.62
2010,Nebraska                                                    ,,31,2,4,Occupational Therapists                                                          ,          N/A,          N/A,          N/A,39.83,0,39.83
2010,Nebraska                                                    ,,31,2,4,Physical Therapists                                                              ,          N/A,          N/A,          N/A,17.05,0,17.05
2010,Nebraska                                                    ,,31,2,4,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,          N/A,          N/A,          N/A,0,0,0
2010,Nebraska                                                    ,,31,2,4,Social Workers                                                                   ,          N/A,          N/A,          N/A,75.21,0,75.21
2010,Nebraska                                                    ,,31,2,4,Medical/Nursing Service Staff                                                    ,          N/A,          N/A,          N/A,225.49,0,225.49
2010,Nebraska                                                    ,,31,2,4,Counselors and Rehabilitation Counselors                                         ,          N/A,          N/A,          N/A,837.95,0,837.95
2010,Nebraska                                                    ,,31,2,4,Orientation and Mobility Specialists                                             ,          N/A,          N/A,          N/A,0,0,0
2010,Nevada                                                      ,,32,4,8,Special Education Teachers for Ages 3-5                                          ,340.1,98.5,438.6,          N/A,          N/A,          N/A
2010,Nevada                                                      ,,32,4,8,Special Education Teachers for Ages 6-21                                         ,2340.1,290,2630.1,          N/A,          N/A,          N/A
2010,Nevada                                                      ,,32,4,8,Total Special Education Teachers                                                 ,2680.2,388.5,3068.7,          N/A,          N/A,          N/A
2010,Nevada                                                      ,,32,4,8,Special Education Paraprofessionals for Ages 3-5                                 ,351.7,1.5,353.2,          N/A,          N/A,          N/A
2010,Nevada                                                      ,,32,4,8,Special Education Paraprofessionals for Ages 6-21                                ,1664.07,17.5,1681.57,          N/A,          N/A,          N/A
2010,Nevada                                                      ,,32,4,8,Total Special Education Paraprofessionals                                        ,2015.77,19,2034.77,          N/A,          N/A,          N/A
2010,Nevada                                                      ,,32,4,8,Audiologists                                                                     ,          N/A,          N/A,          N/A,7.2,0,7.2
2010,Nevada                                                      ,,32,4,8,Speech-Language Pathologists                                                     ,          N/A,          N/A,          N/A,473.9,0,473.9
2010,Nevada                                                      ,,32,4,8,Interpreters                                                                     ,          N/A,          N/A,          N/A,46.51,1,47.51
2010,Nevada                                                      ,,32,4,8,Psychologists                                                                    ,          N/A,          N/A,          N/A,237.83,0,237.83
2010,Nevada                                                      ,,32,4,8,Occupational Therapists                                                          ,          N/A,          N/A,          N/A,96.49,0,96.49
2010,Nevada                                                      ,,32,4,8,Physical Therapists                                                              ,          N/A,          N/A,          N/A,45.16,0,45.16
2010,Nevada                                                      ,,32,4,8,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,          N/A,          N/A,          N/A,81.15,0,81.15
2010,Nevada                                                      ,,32,4,8,Social Workers                                                                   ,          N/A,          N/A,          N/A,19.85,0,19.85
2010,Nevada                                                      ,,32,4,8,Medical/Nursing Service Staff                                                    ,          N/A,          N/A,          N/A,201.46,1,202.46
2010,Nevada                                                      ,,32,4,8,Counselors and Rehabilitation Counselors                                         ,          N/A,          N/A,          N/A,26,0,26
2010,Nevada                                                      ,,32,4,8,Orientation and Mobility Specialists                                             ,          N/A,          N/A,          N/A,6.77,0,6.77
2010,New Hampshire                                               ,,33,1,1,Special Education Teachers for Ages 3-5                                          ,305.6,0,305.6,          N/A,          N/A,          N/A
2010,New Hampshire                                               ,,33,1,1,Special Education Teachers for Ages 6-21                                         ,2404.2,0,2404.2,          N/A,          N/A,          N/A
2010,New Hampshire                                               ,,33,1,1,Total Special Education Teachers                                                 ,2709.8,0,2709.8,          N/A,          N/A,          N/A
2010,New Hampshire                                               ,,33,1,1,Special Education Paraprofessionals for Ages 3-5                                 ,375.2,0,375.2,          N/A,          N/A,          N/A
2010,New Hampshire                                               ,,33,1,1,Special Education Paraprofessionals for Ages 6-21                                ,5834.3,0,5834.3,          N/A,          N/A,          N/A
2010,New Hampshire                                               ,,33,1,1,Total Special Education Paraprofessionals                                        ,6209.5,0,6209.5,          N/A,          N/A,          N/A
2010,New Hampshire                                               ,,33,1,1,Audiologists                                                                     ,          N/A,          N/A,          N/A,9.9,0,9.9
2010,New Hampshire                                               ,,33,1,1,Speech-Language Pathologists                                                     ,          N/A,          N/A,          N/A,359.02,4,363.02
2010,New Hampshire                                               ,,33,1,1,Interpreters                                                                     ,          N/A,          N/A,          N/A,5.88,0,5.88
2010,New Hampshire                                               ,,33,1,1,Psychologists                                                                    ,          N/A,          N/A,          N/A,101.64,0,101.64
2010,New Hampshire                                               ,,33,1,1,Occupational Therapists                                                          ,          N/A,          N/A,          N/A,197.51,0,197.51
2010,New Hampshire                                               ,,33,1,1,Physical Therapists                                                              ,          N/A,          N/A,          N/A,53.76,0,53.76
2010,New Hampshire                                               ,,33,1,1,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,          N/A,          N/A,          N/A,58.42,1,59.42
2010,New Hampshire                                               ,,33,1,1,Social Workers                                                                   ,          N/A,          N/A,          N/A,62.9,0,62.9
2010,New Hampshire                                               ,,33,1,1,Medical/Nursing Service Staff                                                    ,          N/A,          N/A,          N/A,11.86,0,11.86
2010,New Hampshire                                               ,,33,1,1,Counselors and Rehabilitation Counselors                                         ,          N/A,          N/A,          N/A,195.96,2.75,198.71
2010,New Hampshire                                               ,,33,1,1,Orientation and Mobility Specialists                                             ,          N/A,          N/A,          N/A,23.61,0,23.61
2010,New Jersey                                                  ,,34,1,2,Special Education Teachers for Ages 3-5                                          ,1154.54,20,1174.54,          N/A,          N/A,          N/A
2010,New Jersey                                                  ,,34,1,2,Special Education Teachers for Ages 6-21                                         ,15383,141.95,15524.95,          N/A,          N/A,          N/A
2010,New Jersey                                                  ,,34,1,2,Total Special Education Teachers                                                 ,16537.54,161.95,16699.49,          N/A,          N/A,          N/A
2010,New Jersey                                                  ,,34,1,2,Special Education Paraprofessionals for Ages 3-5                                 ,2625.16,23.57,2648.73,          N/A,          N/A,          N/A
2010,New Jersey                                                  ,,34,1,2,Special Education Paraprofessionals for Ages 6-21                                ,13140.51,115.21,13255.72,          N/A,          N/A,          N/A
2010,New Jersey                                                  ,,34,1,2,Total Special Education Paraprofessionals                                        ,15765.67,138.78,15904.45,          N/A,          N/A,          N/A
2010,New Jersey                                                  ,,34,1,2,Audiologists                                                                     ,          N/A,          N/A,          N/A,10.45,0,10.45
2010,New Jersey                                                  ,,34,1,2,Speech-Language Pathologists                                                     ,          N/A,          N/A,          N/A,1975.78,1.1,1976.88
2010,New Jersey                                                  ,,34,1,2,Interpreters                                                                     ,          N/A,          N/A,          N/A,93.4,0,93.4
2010,New Jersey                                                  ,,34,1,2,Psychologists                                                                    ,          N/A,          N/A,          N/A,1410.85,0,1410.85
2010,New Jersey                                                  ,,34,1,2,Occupational Therapists                                                          ,          N/A,          N/A,          N/A,582.6,0,582.6
2010,New Jersey                                                  ,,34,1,2,Physical Therapists                                                              ,          N/A,          N/A,          N/A,243.15,0,243.15
2010,New Jersey                                                  ,,34,1,2,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,          N/A,          N/A,          N/A,1089,4,1093
2010,New Jersey                                                  ,,34,1,2,Social Workers                                                                   ,          N/A,          N/A,          N/A,1781.25,0,1781.25
2010,New Jersey                                                  ,,34,1,2,Medical/Nursing Service Staff                                                    ,          N/A,          N/A,          N/A,1416.91,1,1417.91
2010,New Jersey                                                  ,,34,1,2,Counselors and Rehabilitation Counselors                                         ,          N/A,          N/A,          N/A,1092.04,5,1097.04
2010,New Jersey                                                  ,,34,1,2,Orientation and Mobility Specialists                                             ,          N/A,          N/A,          N/A,13.21,0,13.21
2010,New Mexico                                                  ,,35,4,8,Special Education Teachers for Ages 3-5                                          ,321.76,0,321.76,          N/A,          N/A,          N/A
2010,New Mexico                                                  ,,35,4,8,Special Education Teachers for Ages 6-21                                         ,1991.92,74.82,2066.74,          N/A,          N/A,          N/A
2010,New Mexico                                                  ,,35,4,8,Total Special Education Teachers                                                 ,2313.68,74.82,2388.5,          N/A,          N/A,          N/A
2010,New Mexico                                                  ,,35,4,8,Special Education Paraprofessionals for Ages 3-5                                 ,285.23,1,286.23,          N/A,          N/A,          N/A
2010,New Mexico                                                  ,,35,4,8,Special Education Paraprofessionals for Ages 6-21                                ,2637.24,32,2669.24,          N/A,          N/A,          N/A
2010,New Mexico                                                  ,,35,4,8,Total Special Education Paraprofessionals                                        ,2922.47,33,2955.47,          N/A,          N/A,          N/A
2010,New Mexico                                                  ,,35,4,8,Audiologists                                                                     ,          N/A,          N/A,          N/A,26.12,0,26.12
2010,New Mexico                                                  ,,35,4,8,Speech-Language Pathologists                                                     ,          N/A,          N/A,          N/A,593.91,5.55,599.46
2010,New Mexico                                                  ,,35,4,8,Interpreters                                                                     ,          N/A,          N/A,          N/A,51.11,0,51.11
2010,New Mexico                                                  ,,35,4,8,Psychologists                                                                    ,          N/A,          N/A,          N/A,424.28,5.9,430.18
2010,New Mexico                                                  ,,35,4,8,Occupational Therapists                                                          ,          N/A,          N/A,          N/A,264.56,1.37,265.93
2010,New Mexico                                                  ,,35,4,8,Physical Therapists                                                              ,          N/A,          N/A,          N/A,105.85,3.49,109.34
2010,New Mexico                                                  ,,35,4,8,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,          N/A,          N/A,          N/A,18.17,0,18.17
2010,New Mexico                                                  ,,35,4,8,Social Workers                                                                   ,          N/A,          N/A,          N/A,373.52,3.04,376.56
2010,New Mexico                                                  ,,35,4,8,Medical/Nursing Service Staff                                                    ,          N/A,          N/A,          N/A,4.97,0,4.97
2010,New Mexico                                                  ,,35,4,8,Counselors and Rehabilitation Counselors                                         ,          N/A,          N/A,          N/A,42.7,0,42.7
2010,New Mexico                                                  ,,35,4,8,Orientation and Mobility Specialists                                             ,          N/A,          N/A,          N/A,16.98,0,16.98
2010,New York                                                    ,,36,1,2,Special Education Teachers for Ages 3-5                                          ,4451.51,182.15,4633.66,          N/A,          N/A,          N/A
2010,New York                                                    ,,36,1,2,Special Education Teachers for Ages 6-21                                         ,36369.95,2197.21,38567.16,          N/A,          N/A,          N/A
2010,New York                                                    ,,36,1,2,Total Special Education Teachers                                                 ,40821.46,2379.36,43200.82,          N/A,          N/A,          N/A
2010,New York                                                    ,,36,1,2,Special Education Paraprofessionals for Ages 3-5                                 ,5150.24,734.26,5884.5,          N/A,          N/A,          N/A
2010,New York                                                    ,,36,1,2,Special Education Paraprofessionals for Ages 6-21                                ,42449.72,1878.99,44328.71,          N/A,          N/A,          N/A
2010,New York                                                    ,,36,1,2,Total Special Education Paraprofessionals                                        ,47599.96,2613.25,50213.21,          N/A,          N/A,          N/A
2010,New York                                                    ,,36,1,2,Audiologists                                                                     ,          N/A,          N/A,          N/A,118.42,0.3,118.72
2010,New York                                                    ,,36,1,2,Speech-Language Pathologists                                                     ,          N/A,          N/A,          N/A,7281.28,91.02,7372.3
2010,New York                                                    ,,36,1,2,Interpreters                                                                     ,          N/A,          N/A,          N/A,370.85,22.75,393.6
2010,New York                                                    ,,36,1,2,Psychologists                                                                    ,          N/A,          N/A,          N/A,4740.27,26.24,4766.51
2010,New York                                                    ,,36,1,2,Occupational Therapists                                                          ,          N/A,          N/A,          N/A,4541.17,39.68,4580.85
2010,New York                                                    ,,36,1,2,Physical Therapists                                                              ,          N/A,          N/A,          N/A,2303.44,5.91,2309.35
2010,New York                                                    ,,36,1,2,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,          N/A,          N/A,          N/A,2031.74,25.42,2057.16
2010,New York                                                    ,,36,1,2,Social Workers                                                                   ,          N/A,          N/A,          N/A,5592.49,48.12,5640.61
2010,New York                                                    ,,36,1,2,Medical/Nursing Service Staff                                                    ,          N/A,          N/A,          N/A,2612.57,4.2,2616.77
2010,New York                                                    ,,36,1,2,Counselors and Rehabilitation Counselors                                         ,          N/A,          N/A,          N/A,2664.88,7,2671.88
2010,New York                                                    ,,36,1,2,Orientation and Mobility Specialists                                             ,          N/A,          N/A,          N/A,86.87,0,86.87
2010,North Carolina                                              ,,37,3,5,Special Education Teachers for Ages 3-5                                          ,1298.29,255.59,1553.88,          N/A,          N/A,          N/A
2010,North Carolina                                              ,,37,3,5,Special Education Teachers for Ages 6-21                                         ,8184.33,2140.88,10325.21,          N/A,          N/A,          N/A
2010,North Carolina                                              ,,37,3,5,Total Special Education Teachers                                                 ,9482.62,2396.47,11879.09,          N/A,          N/A,          N/A
2010,North Carolina                                              ,,37,3,5,Special Education Paraprofessionals for Ages 3-5                                 ,67.2,8.2,75.4,          N/A,          N/A,          N/A
2010,North Carolina                                              ,,37,3,5,Special Education Paraprofessionals for Ages 6-21                                ,4226.6,4333,8559.6,          N/A,          N/A,          N/A
2010,North Carolina                                              ,,37,3,5,Total Special Education Paraprofessionals                                        ,4293.8,4341.2,8635,          N/A,          N/A,          N/A
2010,North Carolina                                              ,,37,3,5,Audiologists                                                                     ,          N/A,          N/A,          N/A,87.47,0,87.47
2010,North Carolina                                              ,,37,3,5,Speech-Language Pathologists                                                     ,          N/A,          N/A,          N/A,1934.8,14.81,1949.61
2010,North Carolina                                              ,,37,3,5,Interpreters                                                                     ,          N/A,          N/A,          N/A,342.64,2,344.64
2010,North Carolina                                              ,,37,3,5,Psychologists                                                                    ,          N/A,          N/A,          N/A,860.93,5.35,866.28
2010,North Carolina                                              ,,37,3,5,Occupational Therapists                                                          ,          N/A,          N/A,          N/A,367.35,3,370.35
2010,North Carolina                                              ,,37,3,5,Physical Therapists                                                              ,          N/A,          N/A,          N/A,428.17,4,432.17
2010,North Carolina                                              ,,37,3,5,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,          N/A,          N/A,          N/A,33.6,1,34.6
2010,North Carolina                                              ,,37,3,5,Social Workers                                                                   ,          N/A,          N/A,          N/A,544.2,29.2,573.4
2010,North Carolina                                              ,,37,3,5,Medical/Nursing Service Staff                                                    ,          N/A,          N/A,          N/A,146.68,23.28,169.96
2010,North Carolina                                              ,,37,3,5,Counselors and Rehabilitation Counselors                                         ,          N/A,          N/A,          N/A,85.32,22.57,107.89
2010,North Carolina                                              ,,37,3,5,Orientation and Mobility Specialists                                             ,          N/A,          N/A,          N/A,49.04,0,49.04
2010,North Dakota                                                ,,38,2,4,Special Education Teachers for Ages 3-5                                          ,81.46,0,81.46,          N/A,          N/A,          N/A
2010,North Dakota                                                ,,38,2,4,Special Education Teachers for Ages 6-21                                         ,839.32,0,839.32,          N/A,          N/A,          N/A
2010,North Dakota                                                ,,38,2,4,Total Special Education Teachers                                                 ,920.78,0,920.78,          N/A,          N/A,          N/A
2010,North Dakota                                                ,,38,2,4,Special Education Paraprofessionals for Ages 3-5                                 ,69.85,2.41,72.26,          N/A,          N/A,          N/A
2010,North Dakota                                                ,,38,2,4,Special Education Paraprofessionals for Ages 6-21                                ,905.34,31.17,936.51,          N/A,          N/A,          N/A
2010,North Dakota                                                ,,38,2,4,Total Special Education Paraprofessionals                                        ,975.19,33.58,1008.77,          N/A,          N/A,          N/A
2010,North Dakota                                                ,,38,2,4,Audiologists                                                                     ,          N/A,          N/A,          N/A,1.05,          N/A,1.05
2010,North Dakota                                                ,,38,2,4,Speech-Language Pathologists                                                     ,          N/A,          N/A,          N/A,256.54,          N/A,256.54
2010,North Dakota                                                ,,38,2,4,Interpreters                                                                     ,          N/A,          N/A,          N/A,12.38,          N/A,12.38
2010,North Dakota                                                ,,38,2,4,Psychologists                                                                    ,          N/A,          N/A,          N/A,16.38,          N/A,16.38
2010,North Dakota                                                ,,38,2,4,Occupational Therapists                                                          ,          N/A,          N/A,          N/A,37.1,2.46,39.56
2010,North Dakota                                                ,,38,2,4,Physical Therapists                                                              ,          N/A,          N/A,          N/A,9.04,3.88,12.92
2010,North Dakota                                                ,,38,2,4,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,          N/A,          N/A,          N/A,27.76,          N/A,27.76
2010,North Dakota                                                ,,38,2,4,Social Workers                                                                   ,          N/A,          N/A,          N/A,21.65,0.44,22.09
2010,North Dakota                                                ,,38,2,4,Medical/Nursing Service Staff                                                    ,          N/A,          N/A,          N/A,          N/A,          N/A,          N/A
2010,North Dakota                                                ,,38,2,4,Counselors and Rehabilitation Counselors                                         ,          N/A,          N/A,          N/A,1.3,          N/A,1.3
2010,North Dakota                                                ,,38,2,4,Orientation and Mobility Specialists                                             ,          N/A,          N/A,          N/A,0.5,0.5,1
2010,Northern Marianas                                           ,,69,,,Special Education Teachers for Ages 3-5                                          ,3,0,3,          N/A,          N/A,          N/A
2010,Northern Marianas                                           ,,69,,,Special Education Teachers for Ages 6-21                                         ,32,4,36,          N/A,          N/A,          N/A
2010,Northern Marianas                                           ,,69,,,Total Special Education Teachers                                                 ,35,4,39,          N/A,          N/A,          N/A
2010,Northern Marianas                                           ,,69,,,Special Education Paraprofessionals for Ages 3-5                                 ,9,0,9,          N/A,          N/A,          N/A
2010,Northern Marianas                                           ,,69,,,Special Education Paraprofessionals for Ages 6-21                                ,110,0,110,          N/A,          N/A,          N/A
2010,Northern Marianas                                           ,,69,,,Total Special Education Paraprofessionals                                        ,119,0,119,          N/A,          N/A,          N/A
2010,Northern Marianas                                           ,,69,,,Audiologists                                                                     ,          N/A,          N/A,          N/A,1,0,1
2010,Northern Marianas                                           ,,69,,,Speech-Language Pathologists                                                     ,          N/A,          N/A,          N/A,1,1,2
2010,Northern Marianas                                           ,,69,,,Interpreters                                                                     ,          N/A,          N/A,          N/A,2,0,2
2010,Northern Marianas                                           ,,69,,,Psychologists                                                                    ,          N/A,          N/A,          N/A,6,0,6
2010,Northern Marianas                                           ,,69,,,Occupational Therapists                                                          ,          N/A,          N/A,          N/A,4,0,4
2010,Northern Marianas                                           ,,69,,,Physical Therapists                                                              ,          N/A,          N/A,          N/A,1,2,3
2010,Northern Marianas                                           ,,69,,,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,          N/A,          N/A,          N/A,0,0,0
2010,Northern Marianas                                           ,,69,,,Social Workers                                                                   ,          N/A,          N/A,          N/A,1,0,1
2010,Northern Marianas                                           ,,69,,,Medical/Nursing Service Staff                                                    ,          N/A,          N/A,          N/A,          N/A,          N/A,          N/A
2010,Northern Marianas                                           ,,69,,,Counselors and Rehabilitation Counselors                                         ,          N/A,          N/A,          N/A,0,0,0
2010,Northern Marianas                                           ,,69,,,Orientation and Mobility Specialists                                             ,          N/A,          N/A,          N/A,0,0,0
2010,Ohio                                                        ,,39,2,3,Special Education Teachers for Ages 3-5                                          ,1667.51,59,1726.51,          N/A,          N/A,          N/A
2010,Ohio                                                        ,,39,2,3,Special Education Teachers for Ages 6-21                                         ,18213.02,447.86,18660.88,          N/A,          N/A,          N/A
2010,Ohio                                                        ,,39,2,3,Total Special Education Teachers                                                 ,19880.53,506.86,20387.39,          N/A,          N/A,          N/A
2010,Ohio                                                        ,,39,2,3,Special Education Paraprofessionals for Ages 3-5                                 ,258.13,0,258.13,          N/A,          N/A,          N/A
2010,Ohio                                                        ,,39,2,3,Special Education Paraprofessionals for Ages 6-21                                ,1117.58,0,1117.58,          N/A,          N/A,          N/A
2010,Ohio                                                        ,,39,2,3,Total Special Education Paraprofessionals                                        ,1375.71,0,1375.71,          N/A,          N/A,          N/A
2010,Ohio                                                        ,,39,2,3,Audiologists                                                                     ,          N/A,          N/A,          N/A,38.72,1,39.72
2010,Ohio                                                        ,,39,2,3,Speech-Language Pathologists                                                     ,          N/A,          N/A,          N/A,2192.92,26.72,2219.64
2010,Ohio                                                        ,,39,2,3,Interpreters                                                                     ,          N/A,          N/A,          N/A,360.08,0,360.08
2010,Ohio                                                        ,,39,2,3,Psychologists                                                                    ,          N/A,          N/A,          N/A,569.24,6,575.24
2010,Ohio                                                        ,,39,2,3,Occupational Therapists                                                          ,          N/A,          N/A,          N/A,625.63,20.1,645.73
2010,Ohio                                                        ,,39,2,3,Physical Therapists                                                              ,          N/A,          N/A,          N/A,260.69,2,262.69
2010,Ohio                                                        ,,39,2,3,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,          N/A,          N/A,          N/A,70.29,2.32,72.61
2010,Ohio                                                        ,,39,2,3,Social Workers                                                                   ,          N/A,          N/A,          N/A,46.75,3.6,50.35
2010,Ohio                                                        ,,39,2,3,Medical/Nursing Service Staff                                                    ,          N/A,          N/A,          N/A,74.86,3.24,78.1
2010,Ohio                                                        ,,39,2,3,Counselors and Rehabilitation Counselors                                         ,          N/A,          N/A,          N/A,121.05,0,121.05
2010,Ohio                                                        ,,39,2,3,Orientation and Mobility Specialists                                             ,          N/A,          N/A,          N/A,28.39,1,29.39
2010,Oklahoma                                                    ,,40,3,7,Special Education Teachers for Ages 3-5                                          ,441,3,444,          N/A,          N/A,          N/A
2010,Oklahoma                                                    ,,40,3,7,Special Education Teachers for Ages 6-21                                         ,3409,38,3447,          N/A,          N/A,          N/A
2010,Oklahoma                                                    ,,40,3,7,Total Special Education Teachers                                                 ,3850,41,3891,          N/A,          N/A,          N/A
2010,Oklahoma                                                    ,,40,3,7,Special Education Paraprofessionals for Ages 3-5                                 ,415.7,70.8,486.5,          N/A,          N/A,          N/A
2010,Oklahoma                                                    ,,40,3,7,Special Education Paraprofessionals for Ages 6-21                                ,2738.6,463.6,3202.2,          N/A,          N/A,          N/A
2010,Oklahoma                                                    ,,40,3,7,Total Special Education Paraprofessionals                                        ,3154.3,534.4,3688.7,          N/A,          N/A,          N/A
2010,Oklahoma                                                    ,,40,3,7,Audiologists                                                                     ,          N/A,          N/A,          N/A,2.8,0,2.8
2010,Oklahoma                                                    ,,40,3,7,Speech-Language Pathologists                                                     ,          N/A,          N/A,          N/A,814.1,7.4,821.5
2010,Oklahoma                                                    ,,40,3,7,Interpreters                                                                     ,          N/A,          N/A,          N/A,101.3,8.7,110
2010,Oklahoma                                                    ,,40,3,7,Psychologists                                                                    ,          N/A,          N/A,          N/A,296.5,2,298.5
2010,Oklahoma                                                    ,,40,3,7,Occupational Therapists                                                          ,          N/A,          N/A,          N/A,169.9,9.8,179.7
2010,Oklahoma                                                    ,,40,3,7,Physical Therapists                                                              ,          N/A,          N/A,          N/A,94.2,2.8,97
2010,Oklahoma                                                    ,,40,3,7,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,          N/A,          N/A,          N/A,15.2,0.4,15.6
2010,Oklahoma                                                    ,,40,3,7,Social Workers                                                                   ,          N/A,          N/A,          N/A,12.1,0,12.1
2010,Oklahoma                                                    ,,40,3,7,Medical/Nursing Service Staff                                                    ,          N/A,          N/A,          N/A,65.5,0.5,66
2010,Oklahoma                                                    ,,40,3,7,Counselors and Rehabilitation Counselors                                         ,          N/A,          N/A,          N/A,42.7,0,42.7
2010,Oklahoma                                                    ,,40,3,7,Orientation and Mobility Specialists                                             ,          N/A,          N/A,          N/A,8.4,0,8.4
2010,Oregon                                                      ,,41,4,9,Special Education Teachers for Ages 3-5                                          ,120.81,15.5,136.31,          N/A,          N/A,          N/A
2010,Oregon                                                      ,,41,4,9,Special Education Teachers for Ages 6-21                                         ,2919.21,114.56,3033.77,          N/A,          N/A,          N/A
2010,Oregon                                                      ,,41,4,9,Total Special Education Teachers                                                 ,3040.02,130.06,3170.08,          N/A,          N/A,          N/A
2010,Oregon                                                      ,,41,4,9,Special Education Paraprofessionals for Ages 3-5                                 ,102.43,134.46,236.89,          N/A,          N/A,          N/A
2010,Oregon                                                      ,,41,4,9,Special Education Paraprofessionals for Ages 6-21                                ,4641.49,1316.48,5957.97,          N/A,          N/A,          N/A
2010,Oregon                                                      ,,41,4,9,Total Special Education Paraprofessionals                                        ,4743.92,1450.94,6194.86,          N/A,          N/A,          N/A
2010,Oregon                                                      ,,41,4,9,Audiologists                                                                     ,          N/A,          N/A,          N/A,13.57,2.35,15.92
2010,Oregon                                                      ,,41,4,9,Speech-Language Pathologists                                                     ,          N/A,          N/A,          N/A,689.7,45.82,735.52
2010,Oregon                                                      ,,41,4,9,Interpreters                                                                     ,          N/A,          N/A,          N/A,10.19,48.19,58.38
2010,Oregon                                                      ,,41,4,9,Psychologists                                                                    ,          N/A,          N/A,          N/A,248.98,5.43,254.41
2010,Oregon                                                      ,,41,4,9,Occupational Therapists                                                          ,          N/A,          N/A,          N/A,84.75,41.4,126.15
2010,Oregon                                                      ,,41,4,9,Physical Therapists                                                              ,          N/A,          N/A,          N/A,38.14,14.76,52.9
2010,Oregon                                                      ,,41,4,9,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,          N/A,          N/A,          N/A,47.9,0.53,48.43
2010,Oregon                                                      ,,41,4,9,Social Workers                                                                   ,          N/A,          N/A,          N/A,18.89,1.57,20.46
2010,Oregon                                                      ,,41,4,9,Medical/Nursing Service Staff                                                    ,          N/A,          N/A,          N/A,83.5,6.39,89.89
2010,Oregon                                                      ,,41,4,9,Counselors and Rehabilitation Counselors                                         ,          N/A,          N/A,          N/A,30.44,6,36.44
