Year,State,NatIon_ID,State_ID,Region_ID,Division_ID,Personnel Type,"Teachers
(Highly Qualified) /
Paraprofessionals
(Qualified)","Teachers
(Not Highly Qualified) /
Paraprofessionals
(Not Qualified)","Teachers /
Paraprofessionals
Total",Fully Certified ,Not Fully Certified,Fully Certified/Not Fully Certified Total
2007,Nebraska                                     ,,31,2,4,Total Special Education Paraprofessionals                                        ,"3,864.00",0,"3,864.00",          N/V,          N/V,          N/V
2007,Nebraska                                     ,,31,2,4,Audiologists                                                                     ,          N/V,          N/V,          N/V,9,0,9
2007,Nebraska                                     ,,31,2,4,Speech-Language Pathologists                                                     ,          N/V,          N/V,          N/V,536,3,539
2007,Nebraska                                     ,,31,2,4,Interpreters                                                                     ,          N/V,          N/V,          N/V,59,5,64
2007,Nebraska                                     ,,31,2,4,Psychologists                                                                    ,          N/V,          N/V,          N/V,221,1,222
2007,Nebraska                                     ,,31,2,4,Occupational Therapists                                                          ,          N/V,          N/V,          N/V,36,1,37
2007,Nebraska                                     ,,31,2,4,Physical Therapists                                                              ,          N/V,          N/V,          N/V,17,0,17
2007,Nebraska                                     ,,31,2,4,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,          N/V,          N/V,          N/V,0,0,0
2007,Nebraska                                     ,,31,2,4,Social Workers                                                                   ,          N/V,          N/V,          N/V,48,4,52
2007,Nebraska                                     ,,31,2,4,Medical/Nursing Service Staff                                                    ,          N/V,          N/V,          N/V,202,4,207
2007,Nebraska                                     ,,31,2,4,Counselors and Rehabilitation Counselors                                         ,          N/V,          N/V,          N/V,807,0,807
2007,Nebraska                                     ,,31,2,4,Orientation and Mobility Specialists                                             ,          N/V,          N/V,          N/V,0,0,0
2007,Nevada                                       ,,32,4,8,Special Education Teachers for Ages 3-5                                          ,297,76,373,          N/V,          N/V,          N/V
2007,Nevada                                       ,,32,4,8,Special Education Teachers for Ages 6-21                                         ,"2,359.00",284,"2,643.00",          N/V,          N/V,          N/V
2007,Nevada                                       ,,32,4,8,Total Special Education Teachers                                                 ,"2,656.00",359,"3,016.00",          N/V,          N/V,          N/V
2007,Nevada                                       ,,32,4,8,Special Education Paraprofessionals for Ages 3-5                                 ,335,0,335,          N/V,          N/V,          N/V
2007,Nevada                                       ,,32,4,8,Special Education Paraprofessionals for Ages 6-21                                ,"1,756.00",0,"1,756.00",          N/V,          N/V,          N/V
2007,Nevada                                       ,,32,4,8,Total Special Education Paraprofessionals                                        ,"2,091.00",0,"2,091.00",          N/V,          N/V,          N/V
2007,Nevada                                       ,,32,4,8,Audiologists                                                                     ,          N/V,          N/V,          N/V,6,0,6
2007,Nevada                                       ,,32,4,8,Speech-Language Pathologists                                                     ,          N/V,          N/V,          N/V,443,0,443
2007,Nevada                                       ,,32,4,8,Interpreters                                                                     ,          N/V,          N/V,          N/V,41,12,53
2007,Nevada                                       ,,32,4,8,Psychologists                                                                    ,          N/V,          N/V,          N/V,261,0,261
2007,Nevada                                       ,,32,4,8,Occupational Therapists                                                          ,          N/V,          N/V,          N/V,95,0,95
2007,Nevada                                       ,,32,4,8,Physical Therapists                                                              ,          N/V,          N/V,          N/V,45,0,45
2007,Nevada                                       ,,32,4,8,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,          N/V,          N/V,          N/V,72,10,82
2007,Nevada                                       ,,32,4,8,Social Workers                                                                   ,          N/V,          N/V,          N/V,16,0,16
2007,Nevada                                       ,,32,4,8,Medical/Nursing Service Staff                                                    ,          N/V,          N/V,          N/V,197,0,197
2007,Nevada                                       ,,32,4,8,Counselors and Rehabilitation Counselors                                         ,          N/V,          N/V,          N/V,25,0,25
2007,Nevada                                       ,,32,4,8,Orientation and Mobility Specialists                                             ,          N/V,          N/V,          N/V,10,0,10
2007,New Hampshire                                ,,33,1,1,Special Education Teachers for Ages 3-5                                          ,23,0,23,          N/V,          N/V,          N/V
2007,New Hampshire                                ,,33,1,1,Special Education Teachers for Ages 6-21                                         ,"2,705.00",0,"2,705.00",          N/V,          N/V,          N/V
2007,New Hampshire                                ,,33,1,1,Total Special Education Teachers                                                 ,"2,728.00",0,"2,728.00",          N/V,          N/V,          N/V
2007,New Hampshire                                ,,33,1,1,Special Education Paraprofessionals for Ages 3-5                                 ,"1,189.00",0,"1,189.00",          N/V,          N/V,          N/V
2007,New Hampshire                                ,,33,1,1,Special Education Paraprofessionals for Ages 6-21                                ,"5,734.00",0,"5,734.00",          N/V,          N/V,          N/V
2007,New Hampshire                                ,,33,1,1,Total Special Education Paraprofessionals                                        ,"6,923.00",0,"6,923.00",          N/V,          N/V,          N/V
2007,New Hampshire                                ,,33,1,1,Audiologists                                                                     ,          N/V,          N/V,          N/V,3,0,3
2007,New Hampshire                                ,,33,1,1,Speech-Language Pathologists                                                     ,          N/V,          N/V,          N/V,352,9,361
2007,New Hampshire                                ,,33,1,1,Interpreters                                                                     ,          N/V,          N/V,          N/V,5,0,5
2007,New Hampshire                                ,,33,1,1,Psychologists                                                                    ,          N/V,          N/V,          N/V,102,0,102
2007,New Hampshire                                ,,33,1,1,Occupational Therapists                                                          ,          N/V,          N/V,          N/V,200,0,200
2007,New Hampshire                                ,,33,1,1,Physical Therapists                                                              ,          N/V,          N/V,          N/V,52,0,52
2007,New Hampshire                                ,,33,1,1,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,          N/V,          N/V,          N/V,53,6,59
2007,New Hampshire                                ,,33,1,1,Social Workers                                                                   ,          N/V,          N/V,          N/V,63,0,63
2007,New Hampshire                                ,,33,1,1,Medical/Nursing Service Staff                                                    ,          N/V,          N/V,          N/V,12,0,12
2007,New Hampshire                                ,,33,1,1,Counselors and Rehabilitation Counselors                                         ,          N/V,          N/V,          N/V,195,5,200
2007,New Hampshire                                ,,33,1,1,Orientation and Mobility Specialists                                             ,          N/V,          N/V,          N/V,20,0,20
2007,New Jersey                                   ,,34,1,2,Special Education Teachers for Ages 3-5                                          ,"1,499.00",28,"1,527.00",          N/V,          N/V,          N/V
2007,New Jersey                                   ,,34,1,2,Special Education Teachers for Ages 6-21                                         ,"18,248.00",751,"18,999.00",          N/V,          N/V,          N/V
2007,New Jersey                                   ,,34,1,2,Total Special Education Teachers                                                 ,"19,747.00",779,"20,526.00",          N/V,          N/V,          N/V
2007,New Jersey                                   ,,34,1,2,Special Education Paraprofessionals for Ages 3-5                                 ,"1,781.00",0,"1,781.00",          N/V,          N/V,          N/V
2007,New Jersey                                   ,,34,1,2,Special Education Paraprofessionals for Ages 6-21                                ,"1,450.00",153,"1,603.00",          N/V,          N/V,          N/V
2007,New Jersey                                   ,,34,1,2,Total Special Education Paraprofessionals                                        ,"3,231.00",153,"3,384.00",          N/V,          N/V,          N/V
2007,New Jersey                                   ,,34,1,2,Audiologists                                                                     ,          N/V,          N/V,          N/V,48,0,48
2007,New Jersey                                   ,,34,1,2,Speech-Language Pathologists                                                     ,          N/V,          N/V,          N/V,"2,711.00",118,"2,830.00"
2007,New Jersey                                   ,,34,1,2,Interpreters                                                                     ,          N/V,          N/V,          N/V,131,24,155
2007,New Jersey                                   ,,34,1,2,Psychologists                                                                    ,          N/V,          N/V,          N/V,"1,683.00",28,"1,711.00"
2007,New Jersey                                   ,,34,1,2,Occupational Therapists                                                          ,          N/V,          N/V,          N/V,983,8,991
2007,New Jersey                                   ,,34,1,2,Physical Therapists                                                              ,          N/V,          N/V,          N/V,546,4,550
2007,New Jersey                                   ,,34,1,2,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,          N/V,          N/V,          N/V,"1,322.00",28,"1,350.00"
2007,New Jersey                                   ,,34,1,2,Social Workers                                                                   ,          N/V,          N/V,          N/V,"2,070.00",15,"2,085.00"
2007,New Jersey                                   ,,34,1,2,Medical/Nursing Service Staff                                                    ,          N/V,          N/V,          N/V,"2,489.00",89,"2,578.00"
2007,New Jersey                                   ,,34,1,2,Counselors and Rehabilitation Counselors                                         ,          N/V,          N/V,          N/V,"2,173.00",31,"2,204.00"
2007,New Jersey                                   ,,34,1,2,Orientation and Mobility Specialists                                             ,          N/V,          N/V,          N/V,38,3,41
2007,New Mexico                                   ,,35,4,8,Special Education Teachers for Ages 3-5                                          ,297,4,301,          N/V,          N/V,          N/V
2007,New Mexico                                   ,,35,4,8,Special Education Teachers for Ages 6-21                                         ,"3,578.00",65,"3,642.00",          N/V,          N/V,          N/V
2007,New Mexico                                   ,,35,4,8,Total Special Education Teachers                                                 ,"3,875.00",68,"3,944.00",          N/V,          N/V,          N/V
2007,New Mexico                                   ,,35,4,8,Special Education Paraprofessionals for Ages 3-5                                 ,7,0,7,          N/V,          N/V,          N/V
2007,New Mexico                                   ,,35,4,8,Special Education Paraprofessionals for Ages 6-21                                ,"1,807.00",30,"1,836.00",          N/V,          N/V,          N/V
2007,New Mexico                                   ,,35,4,8,Total Special Education Paraprofessionals                                        ,"1,813.00",30,"1,843.00",          N/V,          N/V,          N/V
2007,New Mexico                                   ,,35,4,8,Audiologists                                                                     ,          N/V,          N/V,          N/V,23,0,23
2007,New Mexico                                   ,,35,4,8,Speech-Language Pathologists                                                     ,          N/V,          N/V,          N/V,571,17,588
2007,New Mexico                                   ,,35,4,8,Interpreters                                                                     ,          N/V,          N/V,          N/V,46,2,48
2007,New Mexico                                   ,,35,4,8,Psychologists                                                                    ,          N/V,          N/V,          N/V,133,3,136
2007,New Mexico                                   ,,35,4,8,Occupational Therapists                                                          ,          N/V,          N/V,          N/V,208,5,214
2007,New Mexico                                   ,,35,4,8,Physical Therapists                                                              ,          N/V,          N/V,          N/V,107,0,107
2007,New Mexico                                   ,,35,4,8,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,          N/V,          N/V,          N/V,18,0,19
2007,New Mexico                                   ,,35,4,8,Social Workers                                                                   ,          N/V,          N/V,          N/V,380,9,389
2007,New Mexico                                   ,,35,4,8,Medical/Nursing Service Staff                                                    ,          N/V,          N/V,          N/V,4,0,4
2007,New Mexico                                   ,,35,4,8,Counselors and Rehabilitation Counselors                                         ,          N/V,          N/V,          N/V,35,1,35
2007,New Mexico                                   ,,35,4,8,Orientation and Mobility Specialists                                             ,          N/V,          N/V,          N/V,22,1,23
2007,New York                                     ,,36,1,2,Special Education Teachers for Ages 3-5                                          ,"4,175.00",342,"4,516.00",          N/V,          N/V,          N/V
2007,New York                                     ,,36,1,2,Special Education Teachers for Ages 6-21                                         ,"36,756.00","4,386.00","41,142.00",          N/V,          N/V,          N/V
2007,New York                                     ,,36,1,2,Total Special Education Teachers                                                 ,"40,931.00","4,727.00","45,658.00",          N/V,          N/V,          N/V
2007,New York                                     ,,36,1,2,Special Education Paraprofessionals for Ages 3-5                                 ,"2,527.00","1,449.00","3,977.00",          N/V,          N/V,          N/V
2007,New York                                     ,,36,1,2,Special Education Paraprofessionals for Ages 6-21                                ,"29,312.00","2,143.00","31,455.00",          N/V,          N/V,          N/V
2007,New York                                     ,,36,1,2,Total Special Education Paraprofessionals                                        ,"31,839.00","3,592.00","35,431.00",          N/V,          N/V,          N/V
2007,New York                                     ,,36,1,2,Audiologists                                                                     ,          N/V,          N/V,          N/V,106,3,109
2007,New York                                     ,,36,1,2,Speech-Language Pathologists                                                     ,          N/V,          N/V,          N/V,"6,195.00",177,"6,372.00"
2007,New York                                     ,,36,1,2,Interpreters                                                                     ,          N/V,          N/V,          N/V,369,31,400
2007,New York                                     ,,36,1,2,Psychologists                                                                    ,          N/V,          N/V,          N/V,"4,245.00",21,"4,266.00"
2007,New York                                     ,,36,1,2,Occupational Therapists                                                          ,          N/V,          N/V,          N/V,"3,855.00",50,"3,905.00"
2007,New York                                     ,,36,1,2,Physical Therapists                                                              ,          N/V,          N/V,          N/V,"2,065.00",17,"2,081.00"
2007,New York                                     ,,36,1,2,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,          N/V,          N/V,          N/V,"2,053.00",38,"2,091.00"
2007,New York                                     ,,36,1,2,Social Workers                                                                   ,          N/V,          N/V,          N/V,"3,752.00",43,"3,795.00"
2007,New York                                     ,,36,1,2,Medical/Nursing Service Staff                                                    ,          N/V,          N/V,          N/V,"2,668.00",14,"2,682.00"
2007,New York                                     ,,36,1,2,Counselors and Rehabilitation Counselors                                         ,          N/V,          N/V,          N/V,"1,747.00",33,"1,780.00"
2007,New York                                     ,,36,1,2,Orientation and Mobility Specialists                                             ,          N/V,          N/V,          N/V,81,1,82
2007,North Carolina                               ,,37,3,5,Special Education Teachers for Ages 3-5                                          ,787,58,845,          N/V,          N/V,          N/V
2007,North Carolina                               ,,37,3,5,Special Education Teachers for Ages 6-21                                         ,"10,331.00",320,"10,650.00",          N/V,          N/V,          N/V
2007,North Carolina                               ,,37,3,5,Total Special Education Teachers                                                 ,"11,118.00",378,"11,495.00",          N/V,          N/V,          N/V
2007,North Carolina                               ,,37,3,5,Special Education Paraprofessionals for Ages 3-5                                 ,917,32,949,          N/V,          N/V,          N/V
2007,North Carolina                               ,,37,3,5,Special Education Paraprofessionals for Ages 6-21                                ,"6,735.00","1,034.00","7,769.00",          N/V,          N/V,          N/V
2007,North Carolina                               ,,37,3,5,Total Special Education Paraprofessionals                                        ,"7,652.00","1,066.00","8,718.00",          N/V,          N/V,          N/V
2007,North Carolina                               ,,37,3,5,Audiologists                                                                     ,          N/V,          N/V,          N/V,94,0,94
2007,North Carolina                               ,,37,3,5,Speech-Language Pathologists                                                     ,          N/V,          N/V,          N/V,"1,802.00",0,"1,802.00"
2007,North Carolina                               ,,37,3,5,Interpreters                                                                     ,          N/V,          N/V,          N/V,303,21,324
2007,North Carolina                               ,,37,3,5,Psychologists                                                                    ,          N/V,          N/V,          N/V,743,3,746
2007,North Carolina                               ,,37,3,5,Occupational Therapists                                                          ,          N/V,          N/V,          N/V,424,9,433
2007,North Carolina                               ,,37,3,5,Physical Therapists                                                              ,          N/V,          N/V,          N/V,225,3,228
2007,North Carolina                               ,,37,3,5,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,          N/V,          N/V,          N/V,369,3,372
2007,North Carolina                               ,,37,3,5,Social Workers                                                                   ,          N/V,          N/V,          N/V,396,10,406
2007,North Carolina                               ,,37,3,5,Medical/Nursing Service Staff                                                    ,          N/V,          N/V,          N/V,373,0,373
2007,North Carolina                               ,,37,3,5,Counselors and Rehabilitation Counselors                                         ,          N/V,          N/V,          N/V,769,9,778
2007,North Carolina                               ,,37,3,5,Orientation and Mobility Specialists                                             ,          N/V,          N/V,          N/V,98,4,102
2007,North Dakota                                 ,,38,2,4,Special Education Teachers for Ages 3-5                                          ,84,4,88,          N/V,          N/V,          N/V
2007,North Dakota                                 ,,38,2,4,Special Education Teachers for Ages 6-21                                         ,915,15,930,          N/V,          N/V,          N/V
2007,North Dakota                                 ,,38,2,4,Total Special Education Teachers                                                 ,998,19,"1,017.00",          N/V,          N/V,          N/V
2007,North Dakota                                 ,,38,2,4,Special Education Paraprofessionals for Ages 3-5                                 ,95,13,108,          N/V,          N/V,          N/V
2007,North Dakota                                 ,,38,2,4,Special Education Paraprofessionals for Ages 6-21                                ,"1,103.00",132,"1,235.00",          N/V,          N/V,          N/V
2007,North Dakota                                 ,,38,2,4,Total Special Education Paraprofessionals                                        ,"1,198.00",145,"1,343.00",          N/V,          N/V,          N/V
2007,North Dakota                                 ,,38,2,4,Audiologists                                                                     ,          N/V,          N/V,          N/V,4,0,4
2007,North Dakota                                 ,,38,2,4,Speech-Language Pathologists                                                     ,          N/V,          N/V,          N/V,247,2,249
2007,North Dakota                                 ,,38,2,4,Interpreters                                                                     ,          N/V,          N/V,          N/V,13,1,14
2007,North Dakota                                 ,,38,2,4,Psychologists                                                                    ,          N/V,          N/V,          N/V,41,6,47
2007,North Dakota                                 ,,38,2,4,Occupational Therapists                                                          ,          N/V,          N/V,          N/V,41,2,42
2007,North Dakota                                 ,,38,2,4,Physical Therapists                                                              ,          N/V,          N/V,          N/V,19,0,19
2007,North Dakota                                 ,,38,2,4,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,          N/V,          N/V,          N/V,7,0,7
2007,North Dakota                                 ,,38,2,4,Social Workers                                                                   ,          N/V,          N/V,          N/V,36,0,36
2007,North Dakota                                 ,,38,2,4,Medical/Nursing Service Staff                                                    ,          N/V,          N/V,          N/V,7,0,7
2007,North Dakota                                 ,,38,2,4,Counselors and Rehabilitation Counselors                                         ,          N/V,          N/V,          N/V,3,0,3
2007,North Dakota                                 ,,38,2,4,Orientation and Mobility Specialists                                             ,          N/V,          N/V,          N/V,0,0,0
2007,Northern Marianas                            ,,69,,,Special Education Teachers for Ages 3-5                                          ,2,2,4,          N/V,          N/V,          N/V
2007,Northern Marianas                            ,,69,,,Special Education Teachers for Ages 6-21                                         ,29,15,44,          N/V,          N/V,          N/V
2007,Northern Marianas                            ,,69,,,Total Special Education Teachers                                                 ,31,17,48,          N/V,          N/V,          N/V
2007,Northern Marianas                            ,,69,,,Special Education Paraprofessionals for Ages 3-5                                 ,6,0,6,          N/V,          N/V,          N/V
2007,Northern Marianas                            ,,69,,,Special Education Paraprofessionals for Ages 6-21                                ,97,0,97,          N/V,          N/V,          N/V
2007,Northern Marianas                            ,,69,,,Total Special Education Paraprofessionals                                        ,103,0,103,          N/V,          N/V,          N/V
2007,Northern Marianas                            ,,69,,,Audiologists                                                                     ,          N/V,          N/V,          N/V,1,0,1
2007,Northern Marianas                            ,,69,,,Speech-Language Pathologists                                                     ,          N/V,          N/V,          N/V,3,0,3
2007,Northern Marianas                            ,,69,,,Interpreters                                                                     ,          N/V,          N/V,          N/V,          N/V,          N/V,          N/V
2007,Northern Marianas                            ,,69,,,Psychologists                                                                    ,          N/V,          N/V,          N/V,4,0,4
2007,Northern Marianas                            ,,69,,,Occupational Therapists                                                          ,          N/V,          N/V,          N/V,3,0,3
2007,Northern Marianas                            ,,69,,,Physical Therapists                                                              ,          N/V,          N/V,          N/V,1,0,1
2007,Northern Marianas                            ,,69,,,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,          N/V,          N/V,          N/V,1,0,1
2007,Northern Marianas                            ,,69,,,Social Workers                                                                   ,          N/V,          N/V,          N/V,          N/V,          N/V,          N/V
2007,Northern Marianas                            ,,69,,,Medical/Nursing Service Staff                                                    ,          N/V,          N/V,          N/V,          N/V,          N/V,          N/V
2007,Northern Marianas                            ,,69,,,Counselors and Rehabilitation Counselors                                         ,          N/V,          N/V,          N/V,          N/V,          N/V,          N/V
2007,Northern Marianas                            ,,69,,,Orientation and Mobility Specialists                                             ,          N/V,          N/V,          N/V,          N/V,          N/V,          N/V
2007,Ohio                                         ,,39,2,3,Special Education Teachers for Ages 3-5                                          ,"1,658.00",27,"1,686.00",          N/V,          N/V,          N/V
2007,Ohio                                         ,,39,2,3,Special Education Teachers for Ages 6-21                                         ,"20,587.00",338,"20,925.00",          N/V,          N/V,          N/V
2007,Ohio                                         ,,39,2,3,Total Special Education Teachers                                                 ,"22,245.00",366,"22,611.00",          N/V,          N/V,          N/V
2007,Ohio                                         ,,39,2,3,Special Education Paraprofessionals for Ages 3-5                                 ,482,2,484,          N/V,          N/V,          N/V
2007,Ohio                                         ,,39,2,3,Special Education Paraprofessionals for Ages 6-21                                ,"1,734.00",0,"1,734.00",          N/V,          N/V,          N/V
2007,Ohio                                         ,,39,2,3,Total Special Education Paraprofessionals                                        ,"2,217.00",2,"2,219.00",          N/V,          N/V,          N/V
2007,Ohio                                         ,,39,2,3,Audiologists                                                                     ,          N/V,          N/V,          N/V,45,5,49
2007,Ohio                                         ,,39,2,3,Speech-Language Pathologists                                                     ,          N/V,          N/V,          N/V,"2,263.00",41,"2,305.00"
2007,Ohio                                         ,,39,2,3,Interpreters                                                                     ,          N/V,          N/V,          N/V,158,0,158
2007,Ohio                                         ,,39,2,3,Psychologists                                                                    ,          N/V,          N/V,          N/V,276,1,277
2007,Ohio                                         ,,39,2,3,Occupational Therapists                                                          ,          N/V,          N/V,          N/V,572,31,603
2007,Ohio                                         ,,39,2,3,Physical Therapists                                                              ,          N/V,          N/V,          N/V,241,3,244
2007,Ohio                                         ,,39,2,3,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,          N/V,          N/V,          N/V,92,2,94
2007,Ohio                                         ,,39,2,3,Social Workers                                                                   ,          N/V,          N/V,          N/V,4,1,5
2007,Ohio                                         ,,39,2,3,Medical/Nursing Service Staff                                                    ,          N/V,          N/V,          N/V,21,5,26
2007,Ohio                                         ,,39,2,3,Counselors and Rehabilitation Counselors                                         ,          N/V,          N/V,          N/V,21,1,22
2007,Ohio                                         ,,39,2,3,Orientation and Mobility Specialists                                             ,          N/V,          N/V,          N/V,25,0,25
2007,Oklahoma                                     ,,40,3,7,Special Education Teachers for Ages 3-5                                          ,"1,431.00",8,"1,439.00",          N/V,          N/V,          N/V
2007,Oklahoma                                     ,,40,3,7,Special Education Teachers for Ages 6-21                                         ,"3,181.00",103,"3,284.00",          N/V,          N/V,          N/V
2007,Oklahoma                                     ,,40,3,7,Total Special Education Teachers                                                 ,"4,612.00",111,"4,723.00",          N/V,          N/V,          N/V
2007,Oklahoma                                     ,,40,3,7,Special Education Paraprofessionals for Ages 3-5                                 ,377,62,440,          N/V,          N/V,          N/V
2007,Oklahoma                                     ,,40,3,7,Special Education Paraprofessionals for Ages 6-21                                ,"2,513.00",390,"2,903.00",          N/V,          N/V,          N/V
2007,Oklahoma                                     ,,40,3,7,Total Special Education Paraprofessionals                                        ,"2,891.00",452,"3,343.00",          N/V,          N/V,          N/V
2007,Oklahoma                                     ,,40,3,7,Audiologists                                                                     ,          N/V,          N/V,          N/V,5,0,5
2007,Oklahoma                                     ,,40,3,7,Speech-Language Pathologists                                                     ,          N/V,          N/V,          N/V,801,9,810
2007,Oklahoma                                     ,,40,3,7,Interpreters                                                                     ,          N/V,          N/V,          N/V,95,29,123
2007,Oklahoma                                     ,,40,3,7,Psychologists                                                                    ,          N/V,          N/V,          N/V,257,1,258
2007,Oklahoma                                     ,,40,3,7,Occupational Therapists                                                          ,          N/V,          N/V,          N/V,159,2,162
2007,Oklahoma                                     ,,40,3,7,Physical Therapists                                                              ,          N/V,          N/V,          N/V,117,2,118
2007,Oklahoma                                     ,,40,3,7,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,          N/V,          N/V,          N/V,19,1,20
2007,Oklahoma                                     ,,40,3,7,Social Workers                                                                   ,          N/V,          N/V,          N/V,23,1,25
2007,Oklahoma                                     ,,40,3,7,Medical/Nursing Service Staff                                                    ,          N/V,          N/V,          N/V,68,0,68
2007,Oklahoma                                     ,,40,3,7,Counselors and Rehabilitation Counselors                                         ,          N/V,          N/V,          N/V,54,0,54
2007,Oklahoma                                     ,,40,3,7,Orientation and Mobility Specialists                                             ,          N/V,          N/V,          N/V,12,0,12
2007,Oregon                                       ,,41,4,9,Special Education Teachers for Ages 3-5                                          ,105,5,110,          N/V,          N/V,          N/V
2007,Oregon                                       ,,41,4,9,Special Education Teachers for Ages 6-21                                         ,"1,413.00","1,584.00","2,996.00",          N/V,          N/V,          N/V
2007,Oregon                                       ,,41,4,9,Total Special Education Teachers                                                 ,"1,518.00","1,589.00","3,106.00",          N/V,          N/V,          N/V
2007,Oregon                                       ,,41,4,9,Special Education Paraprofessionals for Ages 3-5                                 ,81,93,173,          N/V,          N/V,          N/V
2007,Oregon                                       ,,41,4,9,Special Education Paraprofessionals for Ages 6-21                                ,"4,067.00","1,681.00","5,748.00",          N/V,          N/V,          N/V
2007,Oregon                                       ,,41,4,9,Total Special Education Paraprofessionals                                        ,"4,147.00","1,774.00","5,921.00",          N/V,          N/V,          N/V
2007,Oregon                                       ,,41,4,9,Audiologists                                                                     ,          N/V,          N/V,          N/V,18,0,18
2007,Oregon                                       ,,41,4,9,Speech-Language Pathologists                                                     ,          N/V,          N/V,          N/V,671,6,677
2007,Oregon                                       ,,41,4,9,Interpreters                                                                     ,          N/V,          N/V,          N/V,0,38,38
2007,Oregon                                       ,,41,4,9,Psychologists                                                                    ,          N/V,          N/V,          N/V,238,1,239
2007,Oregon                                       ,,41,4,9,Occupational Therapists                                                          ,          N/V,          N/V,          N/V,117,4,120
2007,Oregon                                       ,,41,4,9,Physical Therapists                                                              ,          N/V,          N/V,          N/V,51,2,53
2007,Oregon                                       ,,41,4,9,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,          N/V,          N/V,          N/V,77,0,77
2007,Oregon                                       ,,41,4,9,Social Workers                                                                   ,          N/V,          N/V,          N/V,21,0,21
2007,Oregon                                       ,,41,4,9,Medical/Nursing Service Staff                                                    ,          N/V,          N/V,          N/V,86,0,86
2007,Oregon                                       ,,41,4,9,Counselors and Rehabilitation Counselors                                         ,          N/V,          N/V,          N/V,17,12,29
2007,Oregon                                       ,,41,4,9,Orientation and Mobility Specialists                                             ,          N/V,          N/V,          N/V,31,0,31
2007,Pennsylvania                                 ,,42,1,2,Special Education Teachers for Ages 3-5                                          ,"1,221.00",24,"1,245.00",          N/V,          N/V,          N/V
2007,Pennsylvania                                 ,,42,1,2,Special Education Teachers for Ages 6-21                                         ,"19,076.00","1,220.00","20,296.00",          N/V,          N/V,          N/V
2007,Pennsylvania                                 ,,42,1,2,Total Special Education Teachers                                                 ,"20,297.00","1,244.00","21,541.00",          N/V,          N/V,          N/V
2007,Pennsylvania                                 ,,42,1,2,Special Education Paraprofessionals for Ages 3-5                                 ,834,86,920,          N/V,          N/V,          N/V
2007,Pennsylvania                                 ,,42,1,2,Special Education Paraprofessionals for Ages 6-21                                ,"16,060.00","2,193.00","18,253.00",          N/V,          N/V,          N/V
2007,Pennsylvania                                 ,,42,1,2,Total Special Education Paraprofessionals                                        ,"16,894.00","2,279.00","19,173.00",          N/V,          N/V,          N/V
2007,Pennsylvania                                 ,,42,1,2,Audiologists                                                                     ,          N/V,          N/V,          N/V,60,0,60
2007,Pennsylvania                                 ,,42,1,2,Speech-Language Pathologists                                                     ,          N/V,          N/V,          N/V,"2,210.00",58,"2,268.00"
2007,Pennsylvania                                 ,,42,1,2,Interpreters                                                                     ,          N/V,          N/V,          N/V,216,20,236
2007,Pennsylvania                                 ,,42,1,2,Psychologists                                                                    ,          N/V,          N/V,          N/V,"1,421.00",30,"1,451.00"
2007,Pennsylvania                                 ,,42,1,2,Occupational Therapists                                                          ,          N/V,          N/V,          N/V,747,10,757
2007,Pennsylvania                                 ,,42,1,2,Physical Therapists                                                              ,          N/V,          N/V,          N/V,354,4,358
2007,Pennsylvania                                 ,,42,1,2,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,          N/V,          N/V,          N/V,"1,199.00",31,"1,230.00"
2007,Pennsylvania                                 ,,42,1,2,Social Workers                                                                   ,          N/V,          N/V,          N/V,398,41,439
2007,Pennsylvania                                 ,,42,1,2,Medical/Nursing Service Staff                                                    ,          N/V,          N/V,          N/V,"1,167.00",94,"1,261.00"
2007,Pennsylvania                                 ,,42,1,2,Counselors and Rehabilitation Counselors                                         ,          N/V,          N/V,          N/V,"1,730.00",54,"1,783.00"
2007,Pennsylvania                                 ,,42,1,2,Orientation and Mobility Specialists                                             ,          N/V,          N/V,          N/V,66,12,78
2007,Puerto Rico                                  ,,72,,,Special Education Teachers for Ages 3-5                                          ,116,3,119,          N/V,          N/V,          N/V
2007,Puerto Rico                                  ,,72,,,Special Education Teachers for Ages 6-21                                         ,"4,688.00",227,"4,915.00",          N/V,          N/V,          N/V
2007,Puerto Rico                                  ,,72,,,Total Special Education Teachers                                                 ,"4,804.00",230,"5,034.00",          N/V,          N/V,          N/V
2007,Puerto Rico                                  ,,72,,,Special Education Paraprofessionals for Ages 3-5                                 ,189,0,189,          N/V,          N/V,          N/V
2007,Puerto Rico                                  ,,72,,,Special Education Paraprofessionals for Ages 6-21                                ,"3,341.00",0,"3,341.00",          N/V,          N/V,          N/V
