Extraction Date:,6/4/2015,,,,,,,
Updated:,,,,,,,,
Revised:,,,,,,,,
,,,,,,,,
Year,State,Personnel Type,"Teachers Highly Qualified/Paraprofessionals Qualified","Teachers Not Highly Qualified/Paraprofessionals Not Qualified",Teachers/Paraprofessionals Total,Fully Certified,Not Fully Certified,Fully Certified/Not Fully Certified Total
2013,Oklahoma,Physical Therapists,-,-,-,545.9,1,546.9
2013,Oklahoma,Psychologists,-,-,-,1070.9,1.3,1072.2
2013,Oklahoma,Social Workers,-,-,-,47.7,0,47.7
2013,Oklahoma,Speech-Language Pathologists,-,-,-,1386.6,12,1398.6
2013,Oregon,Special Education Paraprofessionals for Ages 3-5,142.11,93.99,236.1,-,-,-
2013,Oregon,Special Education Paraprofessionals for Ages 6-21,4663.2,788.53,5451.73,-,-,-
2013,Oregon,Total Special Education Paraprofessionals ,4805.31,882.52,5687.83,-,-,-
2013,Oregon,Special Education Teachers for Ages 3-5,118.46,11.85,130.31,-,-,-
2013,Oregon,Special Education Teachers for Ages 6-21,2740.47,66.17,2806.64,-,-,-
2013,Oregon,Total Special Education Teachers,2858.93,78.02,2936.95,-,-,-
2013,Oregon,Audiologists,-,-,-,18.19,0,18.19
2013,Oregon,Counselors and Rehabilitation Counselors,-,-,-,18.35,7.45,25.8
2013,Oregon,Interpreters,-,-,-,15.44,46.61,62.05
2013,Oregon,Medical / Nursing Service Staff,-,-,-,63.09,6.49,69.58
2013,Oregon,Occupational Therapists,-,-,-,79.42,48.52,127.94
2013,Oregon,Orientation and Mobility Specialists,-,-,-,17.65,0.81,18.46
2013,Oregon,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,-,-,-,33.69,8.7,42.39
2013,Oregon,Physical Therapists,-,-,-,32.85,15.29,48.14
2013,Oregon,Psychologists,-,-,-,239.41,8.58,247.99
2013,Oregon,Social Workers,-,-,-,7.5,6.21,13.71
2013,Oregon,Speech-Language Pathologists,-,-,-,654.47,58.14,712.61
2013,Pennsylvania,Special Education Paraprofessionals for Ages 3-5,941.76,9.57,951.33,-,-,-
2013,Pennsylvania,Special Education Paraprofessionals for Ages 6-21,20633.01,466.8,21099.81,-,-,-
2013,Pennsylvania,Total Special Education Paraprofessionals ,21574.77,476.37,22051.14,-,-,-
2013,Pennsylvania,Special Education Teachers for Ages 3-5,1179.87,1,1180.87,-,-,-
2013,Pennsylvania,Special Education Teachers for Ages 6-21,19434.21,341.15,19775.36,-,-,-
2013,Pennsylvania,Total Special Education Teachers,20614.08,342.15,20956.23,-,-,-
2013,Pennsylvania,Audiologists,-,-,-,77.78,1,78.78
2013,Pennsylvania,Counselors and Rehabilitation Counselors,-,-,-,1586.92,31.8,1618.72
2013,Pennsylvania,Interpreters,-,-,-,233.38,12,245.38
2013,Pennsylvania,Medical / Nursing Service Staff,-,-,-,1198.69,39.3,1237.99
2013,Pennsylvania,Occupational Therapists,-,-,-,1115.57,15.55,1131.12
2013,Pennsylvania,Orientation and Mobility Specialists,-,-,-,88.67,1.4,90.07
2013,Pennsylvania,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,-,-,-,1081.2,20.63,1101.83
2013,Pennsylvania,Physical Therapists,-,-,-,468.73,4.5,473.23
2013,Pennsylvania,Psychologists,-,-,-,1628.91,27.5,1656.41
2013,Pennsylvania,Social Workers,-,-,-,492.93,9.13,502.06
2013,Pennsylvania,Speech-Language Pathologists,-,-,-,2720.95,40.3,2761.25
2013,Puerto Rico,Special Education Paraprofessionals for Ages 3-5,109.5,0,109.5,-,-,-
2013,Puerto Rico,Special Education Paraprofessionals for Ages 6-21,5062.5,0,5062.5,-,-,-
2013,Puerto Rico,Total Special Education Paraprofessionals ,5172,0,5172,-,-,-
2013,Puerto Rico,Special Education Teachers for Ages 3-5,635.5,159,794.5,-,-,-
2013,Puerto Rico,Special Education Teachers for Ages 6-21,3595.5,1284,4879.5,-,-,-
2013,Puerto Rico,Total Special Education Teachers,4231,1443,5674,-,-,-
2013,Puerto Rico,Audiologists,-,-,-,14,0,14
2013,Puerto Rico,Counselors and Rehabilitation Counselors,-,-,-,0,2,2
2013,Puerto Rico,Interpreters,-,-,-,0,0,0
2013,Puerto Rico,Medical / Nursing Service Staff,-,-,-,6,0,6
2013,Puerto Rico,Occupational Therapists,-,-,-,675,0,675
2013,Puerto Rico,Orientation and Mobility Specialists,-,-,-,0,0,0
2013,Puerto Rico,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,-,-,-,139,0,139
2013,Puerto Rico,Physical Therapists,-,-,-,124,0,124
2013,Puerto Rico,Psychologists,-,-,-,729,0,729
2013,Puerto Rico,Social Workers,-,-,-,78,0,78
2013,Puerto Rico,Speech-Language Pathologists,-,-,-,1133,0,1133
2013,Republic Of Palau,Special Education Paraprofessionals for Ages 3-5,0,0,0,-,-,-
2013,Republic Of Palau,Special Education Paraprofessionals for Ages 6-21,0,0,0,-,-,-
2013,Republic Of Palau,Total Special Education Paraprofessionals ,0,0,0,-,-,-
2013,Republic Of Palau,Special Education Teachers for Ages 3-5,1,2,3,-,-,-
2013,Republic Of Palau,Special Education Teachers for Ages 6-21,11,17,28,-,-,-
2013,Republic Of Palau,Total Special Education Teachers,12,19,31,-,-,-
2013,Republic Of Palau,Audiologists,-,-,-,-,-,-
2013,Republic Of Palau,Counselors and Rehabilitation Counselors,-,-,-,-,-,-
2013,Republic Of Palau,Interpreters,-,-,-,-,-,-
2013,Republic Of Palau,Medical / Nursing Service Staff,-,-,-,-,-,-
2013,Republic Of Palau,Occupational Therapists,-,-,-,0,1,1
2013,Republic Of Palau,Orientation and Mobility Specialists,-,-,-,-,-,-
2013,Republic Of Palau,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,-,-,-,-,-,-
2013,Republic Of Palau,Physical Therapists,-,-,-,1,0,1
2013,Republic Of Palau,Psychologists,-,-,-,-,-,-
2013,Republic Of Palau,Social Workers,-,-,-,-,-,-
2013,Republic Of Palau,Speech-Language Pathologists,-,-,-,0,2,2
2013,Republic Of The Marshall Islands,Special Education Paraprofessionals for Ages 3-5,0,0,0,-,-,-
2013,Republic Of The Marshall Islands,Special Education Paraprofessionals for Ages 6-21,0,0,0,-,-,-
2013,Republic Of The Marshall Islands,Total Special Education Paraprofessionals ,0,0,0,-,-,-
2013,Republic Of The Marshall Islands,Special Education Teachers for Ages 3-5,6,7,13,-,-,-
2013,Republic Of The Marshall Islands,Special Education Teachers for Ages 6-21,51,67,118,-,-,-
2013,Republic Of The Marshall Islands,Total Special Education Teachers,57,74,131,-,-,-
2013,Republic Of The Marshall Islands,Audiologists,-,-,-,-,-,-
2013,Republic Of The Marshall Islands,Counselors and Rehabilitation Counselors,-,-,-,-,-,-
2013,Republic Of The Marshall Islands,Interpreters,-,-,-,-,-,-
2013,Republic Of The Marshall Islands,Medical / Nursing Service Staff,-,-,-,-,-,-
2013,Republic Of The Marshall Islands,Occupational Therapists,-,-,-,-,-,-
2013,Republic Of The Marshall Islands,Orientation and Mobility Specialists,-,-,-,-,-,-
2013,Republic Of The Marshall Islands,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,-,-,-,-,-,-
2013,Republic Of The Marshall Islands,Physical Therapists,-,-,-,-,-,-
2013,Republic Of The Marshall Islands,Psychologists,-,-,-,-,-,-
2013,Republic Of The Marshall Islands,Social Workers,-,-,-,-,-,-
2013,Republic Of The Marshall Islands,Speech-Language Pathologists,-,-,-,-,-,-
2013,Rhode Island,Special Education Paraprofessionals for Ages 3-5,239.17,0,239.17,-,-,-
2013,Rhode Island,Special Education Paraprofessionals for Ages 6-21,1713.42,0,1713.42,-,-,-
2013,Rhode Island,Total Special Education Paraprofessionals ,1952.59,0,1952.59,-,-,-
2013,Rhode Island,Special Education Teachers for Ages 3-5,110.42,3.26,113.68,-,-,-
2013,Rhode Island,Special Education Teachers for Ages 6-21,1668.19,4,1672.19,-,-,-
2013,Rhode Island,Total Special Education Teachers,1778.61,7.26,1785.87,-,-,-
2013,Rhode Island,Audiologists,-,-,-,4.61,1,5.61
2013,Rhode Island,Counselors and Rehabilitation Counselors,-,-,-,355,1,356
2013,Rhode Island,Interpreters,-,-,-,4.91,0,4.91
2013,Rhode Island,Medical / Nursing Service Staff,-,-,-,379.07,3,382.07
2013,Rhode Island,Occupational Therapists,-,-,-,133.77,0,133.77
2013,Rhode Island,Orientation and Mobility Specialists,-,-,-,6.81,0,6.81
2013,Rhode Island,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,-,-,-,76,5,81
2013,Rhode Island,Physical Therapists,-,-,-,41.63,0,41.63
2013,Rhode Island,Psychologists,-,-,-,174,2,176
2013,Rhode Island,Social Workers,-,-,-,199,4,203
2013,Rhode Island,Speech-Language Pathologists,-,-,-,277,2,279
2013,South Carolina,Special Education Paraprofessionals for Ages 3-5,747.56,3.5,751.06,-,-,-
2013,South Carolina,Special Education Paraprofessionals for Ages 6-21,3986.03,34.5,4020.53,-,-,-
2013,South Carolina,Total Special Education Paraprofessionals ,4733.59,38,4771.59,-,-,-
2013,South Carolina,Special Education Teachers for Ages 3-5,704.07,20.11,724.18,-,-,-
2013,South Carolina,Special Education Teachers for Ages 6-21,5490.99,281.05,5772.04,-,-,-
2013,South Carolina,Total Special Education Teachers,6195.06,301.16,6496.22,-,-,-
2013,South Carolina,Audiologists,-,-,-,15.1,0,15.1
2013,South Carolina,Counselors and Rehabilitation Counselors,-,-,-,318.19,24,342.19
2013,South Carolina,Interpreters,-,-,-,97.63,5.5,103.13
2013,South Carolina,Medical / Nursing Service Staff,-,-,-,250.53,6,256.53
2013,South Carolina,Occupational Therapists,-,-,-,218.84,0,218.84
2013,South Carolina,Orientation and Mobility Specialists,-,-,-,24.55,1,25.55
2013,South Carolina,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,-,-,-,59.99,0,59.99
2013,South Carolina,Physical Therapists,-,-,-,99.4,0,99.4
2013,South Carolina,Psychologists,-,-,-,492.07,5.2,497.27
2013,South Carolina,Social Workers,-,-,-,62.71,2,64.71
2013,South Carolina,Speech-Language Pathologists,-,-,-,15.3,0,15.3
2013,South Dakota,Special Education Paraprofessionals for Ages 3-5,188.62,1.75,190.37,-,-,-
2013,South Dakota,Special Education Paraprofessionals for Ages 6-21,1568.14,5.2,1573.34,-,-,-
2013,South Dakota,Total Special Education Paraprofessionals ,1756.76,6.95,1763.71,-,-,-
2013,South Dakota,Special Education Teachers for Ages 3-5,117.44,4.87,122.31,-,-,-
2013,South Dakota,Special Education Teachers for Ages 6-21,980.95,22.39,1003.34,-,-,-
2013,South Dakota,Total Special Education Teachers,1098.39,27.26,1125.65,-,-,-
2013,South Dakota,Audiologists,-,-,-,0.82,0,0.82
2013,South Dakota,Counselors and Rehabilitation Counselors,-,-,-,14.1,0.9,15
2013,South Dakota,Interpreters,-,-,-,17.94,1.78,19.72
2013,South Dakota,Medical / Nursing Service Staff,-,-,-,29.76,0,29.76
2013,South Dakota,Occupational Therapists,-,-,-,58.94,1,59.94
2013,South Dakota,Orientation and Mobility Specialists,-,-,-,0.33,0,0.33
2013,South Dakota,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,-,-,-,9.63,0,9.63
2013,South Dakota,Physical Therapists,-,-,-,39.75,1.4,41.15
2013,South Dakota,Psychologists,-,-,-,77.41,0,77.41
2013,South Dakota,Social Workers,-,-,-,3.53,0,3.53
2013,South Dakota,Speech-Language Pathologists,-,-,-,241.18,4.25,245.43
2013,Tennessee,Special Education Paraprofessionals for Ages 3-5,700.75,10.07,710.82,-,-,-
2013,Tennessee,Special Education Paraprofessionals for Ages 6-21,7569.18,189.39,7758.57,-,-,-
2013,Tennessee,Total Special Education Paraprofessionals ,8269.93,199.46,8469.39,-,-,-
2013,Tennessee,Special Education Teachers for Ages 3-5,494.37,57,551.37,-,-,-
2013,Tennessee,Special Education Teachers for Ages 6-21,6931.03,479.04,7410.07,-,-,-
2013,Tennessee,Total Special Education Teachers,7425.4,536.04,7961.44,-,-,-
2013,Tennessee,Audiologists,-,-,-,25.1,0,25.1
2013,Tennessee,Counselors and Rehabilitation Counselors,-,-,-,47.1,1.01,48.11
2013,Tennessee,Interpreters,-,-,-,125.31,15.25,140.56
2013,Tennessee,Medical / Nursing Service Staff,-,-,-,143.89,0,143.89
2013,Tennessee,Occupational Therapists,-,-,-,270.3,9.3,279.6
2013,Tennessee,Orientation and Mobility Specialists,-,-,-,17.93,1,18.93
2013,Tennessee,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,-,-,-,9.65,0,9.65
2013,Tennessee,Physical Therapists,-,-,-,116.77,2.95,119.72
2013,Tennessee,Psychologists,-,-,-,527.26,4.25,531.51
2013,Tennessee,Social Workers,-,-,-,58.95,0.8,59.75
2013,Tennessee,Speech-Language Pathologists,-,-,-,927.14,71.31,998.45
2013,Texas,Special Education Paraprofessionals for Ages 3-5,3004.62,10,3014.62,-,-,-
2013,Texas,Special Education Paraprofessionals for Ages 6-21,15419.56,61.73,15481.29,-,-,-
2013,Texas,Total Special Education Paraprofessionals ,18424.18,71.73,18495.91,-,-,-
2013,Texas,Special Education Teachers for Ages 3-5,2495.88,16.5,2512.38,-,-,-
2013,Texas,Special Education Teachers for Ages 6-21,18665.37,222.17,18887.54,-,-,-
2013,Texas,Total Special Education Teachers,21161.25,238.67,21399.92,-,-,-
2013,Texas,Audiologists,-,-,-,62.59,0,62.59
2013,Texas,Counselors and Rehabilitation Counselors,-,-,-,411.55,0,411.55
2013,Texas,Interpreters,-,-,-,332.43,0,332.43
2013,Texas,Medical / Nursing Service Staff,-,-,-,84.99,0,84.99
2013,Texas,Occupational Therapists,-,-,-,610.2,0,610.2
2013,Texas,Orientation and Mobility Specialists,-,-,-,99.25,0,99.25
2013,Texas,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,-,-,-,11.38,0,11.38
2013,Texas,Physical Therapists,-,-,-,255.82,0,255.82
2013,Texas,Psychologists,-,-,-,1386.06,0,1386.06
2013,Texas,Social Workers,-,-,-,82.38,0,82.38
2013,Texas,Speech-Language Pathologists,-,-,-,4104.95,0,4104.95
2013,"US, Outlying Areas, And Freely Associated States",Audiologists,-,-,-,1294.89,27.99,1322.88
2013,"US, Outlying Areas, And Freely Associated States",Counselors and Rehabilitation Counselors,-,-,-,16112.59,223.32,16335.92
2013,"US, Outlying Areas, And Freely Associated States",Interpreters,-,-,-,6123.7,520.55,6644.25
2013,"US, Outlying Areas, And Freely Associated States",Medical / Nursing Service Staff,-,-,-,17035.07,362.79,17397.86
2013,"US, Outlying Areas, And Freely Associated States",Occupational Therapists,-,-,-,20539.07,366.1,20905.17
2013,"US, Outlying Areas, And Freely Associated States",Orientation and Mobility Specialists,-,-,-,1489.36,31.88,1521.24
2013,"US, Outlying Areas, And Freely Associated States",Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,-,-,-,14094.78,321.27,14416.06
2013,"US, Outlying Areas, And Freely Associated States",Physical Therapists,-,-,-,8732.03,184.51,8916.55
2013,"US, Outlying Areas, And Freely Associated States",Psychologists,-,-,-,34697.17,298.9,34996.07
2013,"US, Outlying Areas, And Freely Associated States",Social Workers,-,-,-,17081.04,185.8,17266.84
2013,"US, Outlying Areas, And Freely Associated States",Special Education Paraprofessionals for Ages 3-5,45080.67,1958,47038.67,-,-,-
2013,"US, Outlying Areas, And Freely Associated States",Special Education Paraprofessionals for Ages 6-21,400039.81,16758.63,416798.44,-,-,-
2013,"US, Outlying Areas, And Freely Associated States",Special Education Teachers for Ages 3-5,38632.82,2236.38,40869.2,-,-,-
2013,"US, Outlying Areas, And Freely Associated States",Special Education Teachers for Ages 6-21,355569.96,23044.16,378614.12,-,-,-
2013,"US, Outlying Areas, And Freely Associated States",Speech-Language Pathologists,-,-,-,65503.59,983.06,66486.66
2013,"US, Outlying Areas, And Freely Associated States",Total Special Education Paraprofessionals ,445120.48,18716.63,463837.11,-,-,-
2013,"US, Outlying Areas, And Freely Associated States",Total Special Education Teachers,394202.78,25280.54,419483.32,-,-,-
2013,Utah,Special Education Paraprofessionals for Ages 3-5,529.8,41,570.8,-,-,-
2013,Utah,Special Education Paraprofessionals for Ages 6-21,3565.28,184.17,3749.45,-,-,-
2013,Utah,Total Special Education Paraprofessionals ,4095.08,225.17,4320.25,-,-,-
2013,Utah,Special Education Teachers for Ages 3-5,284.39,30.28,314.67,-,-,-
2013,Utah,Special Education Teachers for Ages 6-21,2668.9,200.35,2869.25,-,-,-
2013,Utah,Total Special Education Teachers,2953.29,230.63,3183.92,-,-,-
2013,Utah,Audiologists,-,-,-,32.2,1.38,33.58
2013,Utah,Counselors and Rehabilitation Counselors,-,-,-,180.69,2.5,183.19
2013,Utah,Interpreters,-,-,-,60.01,2,62.01
2013,Utah,Medical / Nursing Service Staff,-,-,-,82.24,3.5,85.74
2013,Utah,Occupational Therapists,-,-,-,69.91,3,72.91
2013,Utah,Orientation and Mobility Specialists,-,-,-,19.29,0,19.29
2013,Utah,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,-,-,-,57.05,1,58.05
2013,Utah,Physical Therapists,-,-,-,29.2,0,29.2
2013,Utah,Psychologists,-,-,-,264.68,24.3,288.98
2013,Utah,Social Workers,-,-,-,59.43,0,59.43
2013,Utah,Speech-Language Pathologists,-,-,-,554.29,23.6,577.89
2013,Vermont,Special Education Paraprofessionals for Ages 3-5,141.6,2,143.6,-,-,-
2013,Vermont,Special Education Paraprofessionals for Ages 6-21,2866.83,17.5,2884.33,-,-,-
2013,Vermont,Total Special Education Paraprofessionals ,3008.43,19.5,3027.93,-,-,-
2013,Vermont,Special Education Teachers for Ages 3-5,118.79,7,125.79,-,-,-
2013,Vermont,Special Education Teachers for Ages 6-21,1169.54,22.25,1191.79,-,-,-
2013,Vermont,Total Special Education Teachers,1288.33,29.25,1317.58,-,-,-
2013,Vermont,Audiologists,-,-,-,7.17,0,7.17
2013,Vermont,Counselors and Rehabilitation Counselors,-,-,-,28.15,0,28.15
2013,Vermont,Interpreters,-,-,-,12.17,0,12.17
2013,Vermont,Medical / Nursing Service Staff,-,-,-,7.22,1,8.22
2013,Vermont,Occupational Therapists,-,-,-,61.18,5,66.18
2013,Vermont,Orientation and Mobility Specialists,-,-,-,2.7,0,2.7
2013,Vermont,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,-,-,-,8.49,0,8.49
2013,Vermont,Physical Therapists,-,-,-,24.58,0.15,24.73
2013,Vermont,Psychologists,-,-,-,73,2.5,75.5
2013,Vermont,Social Workers,-,-,-,19.63,1,20.63
2013,Vermont,Speech-Language Pathologists,-,-,-,259.79,4.8,264.59
2013,Virgin Islands,Special Education Paraprofessionals for Ages 3-5,1,0,1,-,-,-
2013,Virgin Islands,Special Education Paraprofessionals for Ages 6-21,76,15,91,-,-,-
2013,Virgin Islands,Total Special Education Paraprofessionals ,77,15,92,-,-,-
2013,Virgin Islands,Special Education Teachers for Ages 3-5,7,1,8,-,-,-
2013,Virgin Islands,Special Education Teachers for Ages 6-21,92,11,103,-,-,-
2013,Virgin Islands,Total Special Education Teachers,99,12,111,-,-,-
2013,Virgin Islands,Audiologists,-,-,-,0,0,0
2013,Virgin Islands,Counselors and Rehabilitation Counselors,-,-,-,0,0,0
2013,Virgin Islands,Interpreters,-,-,-,3,0,3
2013,Virgin Islands,Medical / Nursing Service Staff,-,-,-,0,0,0
2013,Virgin Islands,Occupational Therapists,-,-,-,2,0,2
2013,Virgin Islands,Orientation and Mobility Specialists,-,-,-,1,0,1
2013,Virgin Islands,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,-,-,-,0,0,0
2013,Virgin Islands,Physical Therapists,-,-,-,1,0,1
2013,Virgin Islands,Psychologists,-,-,-,12,3,15
2013,Virgin Islands,Social Workers,-,-,-,7,0,7
2013,Virgin Islands,Speech-Language Pathologists,-,-,-,16,0,16
2013,Virginia,Special Education Paraprofessionals for Ages 3-5,1434.8,0,1434.8,-,-,-
2013,Virginia,Special Education Paraprofessionals for Ages 6-21,8742.3,0,8742.3,-,-,-
2013,Virginia,Total Special Education Paraprofessionals ,10177.1,0,10177.1,-,-,-
2013,Virginia,Special Education Teachers for Ages 3-5,576.77,13,589.77,-,-,-
2013,Virginia,Special Education Teachers for Ages 6-21,7754.35,2760.33,10514.68,-,-,-
2013,Virginia,Total Special Education Teachers,8331.12,2773.33,11104.45,-,-,-
2013,Virginia,Audiologists,-,-,-,45.1,0,45.1
2013,Virginia,Counselors and Rehabilitation Counselors,-,-,-,607.3,5,612.3
2013,Virginia,Interpreters,-,-,-,157,81,238
2013,Virginia,Medical / Nursing Service Staff,-,-,-,171.2,2,173.2
2013,Virginia,Occupational Therapists,-,-,-,290.88,28.4,319.28
2013,Virginia,Orientation and Mobility Specialists,-,-,-,6.8,2,8.8
2013,Virginia,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,-,-,-,734.8,4,738.8
2013,Virginia,Physical Therapists,-,-,-,130.85,1,131.85
2013,Virginia,Psychologists,-,-,-,723.35,9,732.35
2013,Virginia,Social Workers,-,-,-,560.3,9,569.3
2013,Virginia,Speech-Language Pathologists,-,-,-,1237.6,5,1242.6
2013,Washington,Special Education Paraprofessionals for Ages 3-5,614.2,0,614.2,-,-,-
2013,Washington,Special Education Paraprofessionals for Ages 6-21,6812.07,0,6812.07,-,-,-
2013,Washington,Total Special Education Paraprofessionals ,7426.27,0,7426.27,-,-,-
2013,Washington,Special Education Teachers for Ages 3-5,573.97,6.92,580.89,-,-,-
2013,Washington,Special Education Teachers for Ages 6-21,5456.17,176.26,5632.43,-,-,-
2013,Washington,Total Special Education Teachers,6030.14,183.18,6213.32,-,-,-
2013,Washington,Audiologists,-,-,-,23.61,0,23.61
2013,Washington,Counselors and Rehabilitation Counselors,-,-,-,115.09,0,115.09
2013,Washington,Interpreters,-,-,-,153,5.83,158.83
2013,Washington,Medical / Nursing Service Staff,-,-,-,256.21,13.61,269.82
2013,Washington,Occupational Therapists,-,-,-,453.44,7.2,460.64
2013,Washington,Orientation and Mobility Specialists,-,-,-,33.96,0,33.96
2013,Washington,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,-,-,-,37.31,0,37.31
2013,Washington,Physical Therapists,-,-,-,185.91,3.03,188.95
2013,Washington,Psychologists,-,-,-,985.6,3.65,989.25
2013,Washington,Social Workers,-,-,-,30.97,0,30.97
2013,Washington,Speech-Language Pathologists,-,-,-,1290.76,12.07,1302.83
2013,West Virginia,Special Education Paraprofessionals for Ages 3-5,199.78,69,268.78,-,-,-
2013,West Virginia,Special Education Paraprofessionals for Ages 6-21,1439.72,17,1456.72,-,-,-
2013,West Virginia,Total Special Education Paraprofessionals ,1639.5,86,1725.5,-,-,-
2013,West Virginia,Special Education Teachers for Ages 3-5,287.9,50.68,338.58,-,-,-
2013,West Virginia,Special Education Teachers for Ages 6-21,2323.36,527.5,2850.86,-,-,-
2013,West Virginia,Total Special Education Teachers,2611.26,578.18,3189.44,-,-,-
2013,West Virginia,Audiologists,-,-,-,9.01,0,9.01
2013,West Virginia,Counselors and Rehabilitation Counselors,-,-,-,26.05,0,26.05
2013,West Virginia,Interpreters,-,-,-,35.25,37,72.25
2013,West Virginia,Medical / Nursing Service Staff,-,-,-,59.95,1,60.95
2013,West Virginia,Occupational Therapists,-,-,-,80.26,4.6,84.86
2013,West Virginia,Orientation and Mobility Specialists,-,-,-,7.68,0,7.68
2013,West Virginia,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,-,-,-,7.9,0,7.9
2013,West Virginia,Physical Therapists,-,-,-,43,0.4,43.4
2013,West Virginia,Psychologists,-,-,-,125.26,1,126.26
2013,West Virginia,Social Workers,-,-,-,0,0.12,0.12
2013,West Virginia,Speech-Language Pathologists,-,-,-,512.27,34.4,546.67
2013,Wisconsin,Special Education Paraprofessionals for Ages 3-5,158.33,1.76,160.09,-,-,-
2013,Wisconsin,Special Education Paraprofessionals for Ages 6-21,6481.45,168.84,6650.29,-,-,-
2013,Wisconsin,Total Special Education Paraprofessionals ,6639.78,170.6,6810.38,-,-,-
2013,Wisconsin,Special Education Teachers for Ages 3-5,593.41,15.5,608.91,-,-,-
2013,Wisconsin,Special Education Teachers for Ages 6-21,7413.57,326.55,7740.12,-,-,-
2013,Wisconsin,Total Special Education Teachers,8006.98,342.05,8349.03,-,-,-
2013,Wisconsin,Audiologists,-,-,-,22.44,0,22.44
2013,Wisconsin,Counselors and Rehabilitation Counselors,-,-,-,188.78,1.69,190.47
2013,Wisconsin,Interpreters,-,-,-,181.98,6.27,188.25
2013,Wisconsin,Medical / Nursing Service Staff,-,-,-,132.82,0,132.82
2013,Wisconsin,Occupational Therapists,-,-,-,396.28,5,401.28
2013,Wisconsin,Orientation and Mobility Specialists,-,-,-,23.99,0,23.99
2013,Wisconsin,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,-,-,-,120.52,1.22,121.74
2013,Wisconsin,Physical Therapists,-,-,-,168.5,0.13,168.63
2013,Wisconsin,Psychologists,-,-,-,713.06,4.96,718.02
2013,Wisconsin,Social Workers,-,-,-,293.25,7.02,300.27
2013,Wisconsin,Speech-Language Pathologists,-,-,-,1694.16,7.7,1701.86
2013,Wyoming,Special Education Paraprofessionals for Ages 3-5,131,26.5,157.5,-,-,-
2013,Wyoming,Special Education Paraprofessionals for Ages 6-21,968.04,623.91,1591.95,-,-,-
2013,Wyoming,Total Special Education Paraprofessionals ,1099.04,650.41,1749.45,-,-,-
2013,Wyoming,Special Education Teachers for Ages 3-5,91.75,10,101.75,-,-,-
2013,Wyoming,Special Education Teachers for Ages 6-21,588.86,20.29,609.15,-,-,-
2013,Wyoming,Total Special Education Teachers,680.61,30.29,710.9,-,-,-
2013,Wyoming,Audiologists,-,-,-,3.2,4.5,7.7
2013,Wyoming,Counselors and Rehabilitation Counselors,-,-,-,24.08,0,24.08
2013,Wyoming,Interpreters,-,-,-,3.75,2.94,6.69
2013,Wyoming,Medical / Nursing Service Staff,-,-,-,2.15,0.69,2.84
2013,Wyoming,Occupational Therapists,-,-,-,40.8,4,44.8
2013,Wyoming,Orientation and Mobility Specialists,-,-,-,0,0,0
2013,Wyoming,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,-,-,-,8.83,2.2,11.03
2013,Wyoming,Physical Therapists,-,-,-,17.46,1,18.46
2013,Wyoming,Psychologists,-,-,-,10.56,1,11.56
2013,Wyoming,Social Workers,-,-,-,22.2,1,23.2
2013,Wyoming,Speech-Language Pathologists,-,-,-,79.92,7.65,87.57
,,,,,,,,
,,,,,,,,
 -------------------,,,,,,,,
 -  Data not available.,,,,,,,,
